var0,var1,var2,var3,var4,var5,var6,var7,var8,y,fold,train_test
81,5,86,2,-40,8,4,127,122, negative,1,tra
82,-1,86,1,-2,4,4,88,84, negative,1,tra
78,0,83,4,-42,0,4,126,122, negative,1,tra
104,1,106,1,72,6,1,33,32, negative,1,tra
86,5,89,0,2,-14,3,86,84, negative,1,tra
102,0,102,0,70,0,1,33,32, negative,1,tra
80,-1,84,0,-36,0,5,121,116, negative,1,tra
106,5,107,-1,70,-1,1,37,36, negative,1,tra
106,0,108,-3,70,-4,1,38,36, negative,1,tra
81,0,86,1,-24,-13,4,112,108, negative,1,tra
80,0,84,0,-40,21,4,125,122, negative,1,tra
81,0,84,4,-14,0,4,100,96, negative,1,tra
85,0,88,-6,0,0,3,88,84, negative,1,tra
75,0,79,0,-42,0,4,123,120, negative,1,tra
79,0,83,0,-30,4,4,114,110, negative,1,tra
81,0,84,0,-14,14,3,100,96, negative,1,tra
85,0,88,0,0,-14,3,88,86, negative,1,tra
77,2,81,1,-40,13,4,123,118, negative,1,tra
102,0,103,0,72,26,1,31,30, negative,1,tra
76,0,80,0,-40,14,4,121,116, negative,1,tra
82,0,85,-2,-2,8,3,88,84, negative,1,tra
82,0,86,0,-40,10,4,128,124, negative,1,tra
79,0,83,3,-40,15,5,125,120, negative,1,tra
107,5,108,-1,70,-2,1,38,36, negative,1,tra
104,0,106,0,72,7,1,33,32, negative,1,tra
76,-1,81,0,-40,10,5,122,116, negative,1,tra
79,0,83,0,-46,-29,4,130,126, negative,1,tra
82,3,86,2,-2,0,3,88,84, negative,1,tra
79,0,83,0,-28,2,4,112,108, negative,1,tra
79,0,84,2,-42,-5,4,128,124, negative,1,tra
80,0,84,2,-42,-23,5,128,124, negative,1,tra
83,0,87,0,-40,0,4,128,124, negative,1,tra
85,0,89,1,6,27,4,84,80, negative,1,tra
79,0,83,0,-42,2,4,127,122, negative,1,tra
105,0,106,0,72,1,1,34,32, negative,1,tra
108,0,109,0,72,4,1,36,36, negative,1,tra
83,0,86,0,-4,2,3,92,88, negative,1,tra
81,1,84,0,-14,1,3,100,96, negative,1,tra
81,0,86,8,-40,7,5,127,122, negative,1,tra
82,5,86,0,-6,0,3,94,90, negative,1,tra
85,0,88,0,2,30,3,86,82, negative,1,tra
78,-2,83,0,-46,0,4,129,124, negative,1,tra
78,0,82,0,-42,-22,4,126,122, negative,1,tra
82,0,85,0,-6,26,3,93,90, negative,1,tra
79,1,84,3,-40,2,4,125,120, negative,1,tra
80,0,84,0,-42,-12,4,128,124, negative,1,tra
84,-3,88,0,6,0,4,83,78, negative,1,tra
78,-4,83,0,-46,0,4,129,124, negative,1,tra
77,0,81,0,-42,0,4,125,120, negative,1,tra
79,-1,83,-2,-40,2,4,124,120, negative,1,tra
83,-3,88,0,6,0,5,83,78, negative,1,tra
83,0,87,8,-4,1,4,92,88, negative,1,tra
106,0,108,5,70,0,2,38,36, negative,1,tra
104,-1,105,-1,70,-22,1,35,34, negative,1,tra
101,0,102,0,72,3,1,29,28, negative,1,tra
102,0,102,0,72,31,1,30,30, negative,1,tra
84,0,88,0,-2,-30,4,90,86, negative,1,tra
82,0,86,0,-10,3,3,96,92, negative,1,tra
79,0,83,0,-30,19,4,114,110, negative,1,tra
84,-3,88,0,6,0,5,83,78, negative,1,tra
81,-2,84,0,-18,0,4,103,98, negative,1,tra
85,0,88,-6,6,0,3,83,80, negative,1,tra
101,5,102,0,72,14,1,29,28, negative,1,tra
102,0,102,0,70,-1,1,33,32, negative,1,tra
81,0,86,0,-22,10,4,109,104, negative,1,tra
81,3,84,0,-12,17,3,97,94, negative,1,tra
80,3,84,0,-42,-18,4,128,124, negative,1,tra
81,0,85,-4,-22,0,4,108,104, negative,1,tra
79,2,83,0,-28,0,4,112,108, negative,1,tra
83,0,86,0,-2,29,3,89,86, negative,1,tra
105,2,107,4,72,2,1,35,34, negative,1,tra
76,0,81,0,-42,-18,5,125,120, negative,1,tra
81,-2,85,-4,-40,0,4,126,122, negative,1,tra
81,0,85,0,-40,3,4,126,122, negative,1,tra
80,0,84,1,-40,14,5,126,122, negative,1,tra
81,4,84,1,-20,0,4,105,102, negative,1,tra
81,5,84,0,-24,0,4,110,106, negative,1,tra
85,0,89,1,2,-4,4,86,82, negative,1,tra
105,1,106,0,70,-2,1,36,34, negative,1,tra
77,-3,81,0,-40,0,4,123,118, negative,1,tra
79,-4,83,0,-30,0,4,114,110, negative,1,tra
82,0,85,0,-2,0,3,88,84, negative,1,tra
82,0,86,0,-2,8,4,88,84, negative,1,tra
79,0,83,0,-38,5,4,122,118, negative,1,tra
102,0,103,0,70,-17,1,33,32, negative,1,tra
101,0,102,0,72,5,1,30,28, negative,1,tra
76,0,79,-7,-40,0,4,121,116, negative,1,tra
106,-1,108,0,70,0,2,38,36, negative,1,tra
79,-3,83,-4,-40,5,4,124,120, negative,1,tra
105,1,106,0,70,-3,1,36,34, negative,1,tra
104,-3,106,0,70,-24,1,36,34, negative,1,tra
81,2,85,0,-24,0,4,111,108, negative,1,tra
82,-1,85,-3,-2,22,3,88,84, negative,1,tra
76,0,80,0,-40,17,4,121,116, negative,1,tra
78,0,83,7,-42,0,4,126,122, negative,1,tra
108,0,108,-6,72,7,1,36,36, negative,1,tra
83,5,86,0,-2,0,3,88,86, negative,1,tra
105,3,106,3,70,0,1,36,36, negative,1,tra
71,3,76,8,-42,-11,4,119,116, negative,1,tra
81,-1,84,0,-18,0,4,103,98, negative,1,tra
82,0,86,0,-40,11,4,128,124, negative,1,tra
79,0,84,0,-38,0,4,123,118, negative,1,tra
81,-2,84,0,-20,23,4,105,102, negative,1,tra
79,4,83,1,-42,-23,4,127,122, negative,1,tra
106,-5,108,-1,70,0,1,38,36, negative,1,tra
105,2,106,1,70,0,1,36,34, negative,1,tra
73,9,77,7,-42,-4,4,121,118, negative,1,tra
83,4,86,0,-2,0,3,88,86, negative,1,tra
101,0,102,0,70,0,1,33,32, negative,1,tra
85,0,88,0,0,-22,3,88,86, negative,1,tra
81,0,84,0,-18,-10,3,103,100, negative,1,tra
79,0,83,-3,-32,-2,4,117,112, negative,1,tra
83,0,86,-1,-4,0,3,92,88, negative,1,tra
82,0,86,-2,-40,0,4,128,124, negative,1,tra
106,-5,108,0,70,-24,1,38,36, negative,1,tra
81,0,85,1,-22,0,4,108,104, negative,1,tra
82,0,86,0,-10,17,3,96,92, negative,1,tra
82,-1,86,0,-12,0,4,99,94, negative,1,tra
83,-4,88,0,6,0,5,83,78, negative,1,tra
81,0,85,6,-12,1,4,98,94, negative,1,tra
105,-3,106,-5,70,0,1,36,34, negative,1,tra
79,-5,83,-2,-32,1092,4,117,112, negative,1,tra
104,0,106,0,72,3,1,33,32, negative,1,tra
104,-4,105,-3,72,1,1,33,32, negative,1,tra
78,0,83,6,-42,0,4,126,122, negative,1,tra
85,0,88,0,0,-2,3,88,86, negative,1,tra
71,-12,76,-9,-40,4,5,117,112, negative,1,tra
76,-3,81,0,-42,0,4,125,120, negative,1,tra
81,0,86,0,-24,-18,4,112,108, negative,1,tra
102,0,102,-1,72,14,1,30,30, negative,1,tra
80,0,84,-5,-42,0,4,128,124, negative,1,tra
79,-2,83,-3,-40,3,4,124,120, negative,1,tra
81,1,84,0,-14,8,3,100,96, negative,1,tra
79,0,83,0,-28,7,4,112,108, negative,1,tra
103,2,105,9,70,0,2,35,34, negative,1,tra
79,0,83,-2,-46,0,4,129,126, negative,1,tra
75,4,79,4,-42,0,4,123,120, negative,1,tra
76,0,81,-1,-40,10,5,122,118, negative,1,tra
79,0,84,0,-40,11,4,125,120, negative,1,tra
85,0,88,0,6,2,3,83,80, negative,1,tra
78,0,83,1,-40,10,4,124,120, negative,1,tra
85,0,88,0,6,11,3,83,80, negative,1,tra
105,-1,106,-2,70,0,1,36,34, negative,1,tra
79,0,84,7,-6,205,5,92,88, negative,1,tra
81,0,85,0,-40,9,4,126,122, negative,1,tra
83,0,86,-2,-2,17,3,88,86, negative,1,tra
84,2,86,-5,-4,0,3,92,88, negative,1,tra
76,0,81,0,-40,16,5,123,118, negative,1,tra
76,0,80,-3,-40,0,4,121,118, negative,1,tra
101,0,102,0,70,-4,1,33,32, negative,1,tra
77,-3,81,0,-40,73,4,123,118, negative,1,tra
75,1,79,8,-42,0,5,123,118, negative,1,tra
85,-2,88,0,0,-25,3,88,84, negative,1,tra
79,0,83,0,-46,-24,4,130,126, negative,1,tra
82,0,85,0,-10,-8,3,95,92, negative,1,tra
81,1,84,0,-22,-5,3,108,104, negative,1,tra
80,0,84,1,-42,0,5,128,124, negative,1,tra
77,-4,81,0,-40,0,4,123,118, negative,1,tra
105,-5,106,-7,70,0,1,36,34, negative,1,tra
102,0,103,0,70,-25,1,33,32, negative,1,tra
79,0,83,0,-40,-6,4,125,120, negative,1,tra
78,0,82,0,-46,0,4,128,124, negative,1,tra
82,0,86,-2,-40,9,4,128,124, negative,1,tra
102,0,103,0,72,6,1,31,30, negative,1,tra
81,0,84,0,-14,-14,4,100,96, negative,1,tra
84,0,88,0,-2,-27,3,90,88, negative,1,tra
79,-1,83,0,-46,0,5,130,126, negative,1,tra
82,2,86,0,-6,0,3,94,90, negative,1,tra
81,0,84,0,-20,24,4,105,102, negative,1,tra
85,-1,88,0,2,-13,3,86,82, negative,1,tra
82,0,86,0,-10,14,3,96,92, negative,1,tra
85,0,88,0,2,-29,3,86,82, negative,1,tra
82,0,86,2,-12,0,4,99,94, negative,1,tra
105,-1,106,-1,70,0,1,36,34, negative,1,tra
85,-4,88,0,2,3,3,86,82, negative,1,tra
79,0,83,0,-28,16,4,112,108, negative,1,tra
83,0,86,-1,-4,10,3,92,88, negative,1,tra
80,5,84,0,-38,0,4,123,118, negative,1,tra
101,0,102,0,72,11,1,29,28, negative,1,tra
71,1,76,4,-42,-5,4,119,116, negative,1,tra
82,3,86,0,-40,2,4,128,124, negative,1,tra
85,-3,88,0,6,9,3,83,80, negative,1,tra
77,0,81,1,-42,0,4,125,120, negative,1,tra
79,0,84,1,-42,-3,4,128,124, negative,1,tra
78,0,83,8,-42,0,4,126,122, negative,1,tra
107,1,108,1,70,-26,1,38,36, negative,1,tra
81,0,84,0,-14,2,4,100,96, negative,1,tra
81,0,84,1,-12,21,4,97,94, negative,1,tra
85,4,88,0,0,0,3,88,86, negative,1,tra
84,0,88,2,0,1,4,88,84, negative,1,tra
106,5,108,1,70,0,1,38,36, negative,1,tra
105,0,107,0,70,0,1,37,36, negative,1,tra
106,0,107,0,72,1,1,35,34, negative,1,tra
80,0,84,3,-24,5,4,110,106, negative,1,tra
105,-3,106,0,70,0,1,36,36, negative,1,tra
111,4254,105,0,36,0,-6,69,76, negative,1,tra
81,0,84,0,-14,-4,4,100,96, negative,1,tra
102,0,103,0,72,10,1,31,30, negative,1,tra
79,-3,84,0,-32,0,4,117,112, negative,1,tra
85,0,88,0,2,10,3,86,82, negative,1,tra
82,0,86,1,-6,1,4,94,90, negative,1,tra
82,0,86,2,-10,0,4,96,92, negative,1,tra
80,2,84,0,-24,26,4,110,106, negative,1,tra
104,3,106,6,72,4,1,33,32, negative,1,tra
81,0,84,0,-12,23,4,97,94, negative,1,tra
102,0,103,0,70,-13,1,33,32, negative,1,tra
104,3,105,0,72,3,1,33,32, negative,1,tra
105,-4,106,2,70,0,2,36,34, negative,1,tra
104,-5,106,0,70,0,1,36,34, negative,1,tra
83,0,86,-2,-4,8,3,92,88, negative,1,tra
101,0,102,0,72,10,1,30,28, negative,1,tra
81,0,86,0,-22,19,4,109,104, negative,1,tra
85,0,88,0,6,12,3,83,80, negative,1,tra
78,3,82,0,-42,0,4,126,122, negative,1,tra
103,3,104,0,70,0,1,35,34, negative,1,tra
79,0,83,1,-42,0,5,127,122, negative,1,tra
102,-16,107,0,70,0,5,37,32, negative,1,tra
78,1,81,0,-40,114,4,123,120, negative,1,tra
82,0,86,0,-6,1,4,94,90, negative,1,tra
80,1,84,0,-40,2,4,126,122, negative,1,tra
85,0,88,0,6,8,3,83,80, negative,1,tra
83,0,86,0,-4,21,3,92,88, negative,1,tra
78,1,81,0,-40,142,4,123,120, negative,1,tra
79,0,83,-6,-40,0,4,125,120, negative,1,tra
104,2,105,3,70,0,1,35,34, negative,1,tra
102,0,103,0,70,-16,1,33,32, negative,1,tra
82,-3,86,-1,-4,-11,3,91,88, negative,1,tra
102,0,103,1,70,-15,1,33,32, negative,1,tra
80,-3,84,0,-36,0,5,121,116, negative,1,tra
101,-5,102,0,70,-7,1,33,32, negative,1,tra
71,0,75,2,-40,25,4,116,112, negative,1,tra
103,-5,104,-4,72,15,1,32,30, negative,1,tra
102,1,104,6,70,-3,2,34,32, negative,1,tra
76,-2,81,-1,-42,-5,5,125,120, negative,1,tra
80,1,84,0,-36,0,4,121,116, negative,1,tra
85,0,88,0,2,20,3,86,82, negative,1,tra
82,0,86,2,-6,1,4,94,90, negative,1,tra
103,1,104,6,70,0,1,35,34, negative,1,tra
85,0,88,0,0,-16,3,88,86, negative,1,tra
105,-2,108,0,70,0,3,38,36, negative,1,tra
82,0,86,0,-12,-8,3,99,96, negative,1,tra
85,3,88,0,0,0,3,88,84, negative,1,tra
82,0,85,0,-6,12,3,93,90, negative,1,tra
83,0,86,0,-6,-17,3,94,90, negative,1,tra
77,1,81,0,-40,0,4,123,118, negative,1,tra
81,0,84,0,-22,-6,3,108,104, negative,1,tra
104,3,106,4,70,0,1,36,34, negative,1,tra
80,3,84,0,-38,0,4,123,118, negative,1,tra
84,0,88,-1,6,-3,5,83,78, negative,1,tra
71,-12,76,-14,-40,6,4,117,112, negative,1,tra
104,-3,105,0,72,5,1,33,32, negative,1,tra
76,4,80,3,-42,0,4,124,120, negative,1,tra
71,2,75,1,-42,-14,4,119,114, negative,1,tra
83,-2,86,-1,-4,0,3,92,88, negative,1,tra
83,0,86,0,-4,13,3,92,88, negative,1,tra
104,-2,106,0,70,0,1,36,34, negative,1,tra
101,-1,102,-3,72,-4,1,29,28, negative,1,tra
85,0,88,8,0,0,3,88,84, negative,1,tra
106,2,108,1,70,0,1,38,36, negative,1,tra
107,2,108,4,72,1,1,36,34, negative,1,tra
106,0,108,6,70,0,2,38,36, negative,1,tra
77,1,81,1,-40,10,4,123,118, negative,1,tra
84,0,88,0,0,9,3,88,84, negative,1,tra
84,0,87,-1,0,10,3,87,84, negative,1,tra
82,0,86,0,-12,-9,3,99,96, negative,1,tra
107,5,108,0,70,0,1,38,36, negative,1,tra
85,0,88,5,6,0,3,83,80, negative,1,tra
78,0,82,-1,-42,0,4,126,122, negative,1,tra
104,0,106,1,70,-26,1,36,34, negative,1,tra
81,0,85,0,-40,11,4,126,122, negative,1,tra
83,-4,87,4,-4,0,4,92,88, negative,1,tra
105,0,106,-6,70,0,1,36,34, negative,1,tra
83,2,87,0,-40,0,4,128,124, negative,1,tra
83,0,86,0,-6,-26,3,94,90, negative,1,tra
106,0,107,0,70,0,1,37,36, negative,1,tra
85,0,88,0,2,12,3,86,82, negative,1,tra
85,0,89,0,2,-3,4,86,82, negative,1,tra
101,0,102,0,72,30,1,30,28, negative,1,tra
82,1,86,2,-40,3,5,128,124, negative,1,tra
80,0,84,4,-24,7,4,110,106, negative,1,tra
104,6,106,9,70,0,1,36,34, negative,1,tra
105,-5,106,0,70,-30,1,36,36, negative,1,tra
104,5,105,6,72,9,1,33,32, negative,1,tra
81,0,86,2,-22,21,4,109,104, negative,1,tra
79,0,84,0,-40,9,4,125,120, negative,1,tra
84,0,87,8,-2,0,3,90,86, negative,1,tra
85,0,88,0,6,-2,3,83,80, negative,1,tra
101,0,102,0,72,38,1,30,28, negative,1,tra
76,2,81,1,-42,-24,5,125,120, negative,1,tra
79,0,83,0,-32,43,4,117,112, negative,1,tra
102,0,104,0,70,-13,1,34,32, negative,1,tra
107,0,108,-1,72,4,1,35,34, negative,1,tra
79,0,83,0,-46,-19,4,130,126, negative,1,tra
82,0,86,0,-10,2,3,96,92, negative,1,tra
77,6,81,0,-42,-22,4,125,122, negative,1,tra
102,0,103,5,70,-21,1,33,32, negative,1,tra
105,4,106,1,70,0,1,36,34, negative,1,tra
105,1,107,2,72,1,1,35,34, negative,1,tra
85,1,88,0,0,-1,3,88,86, negative,1,tra
84,-4,88,-6,0,28,3,88,84, negative,1,tra
80,0,84,-6,-20,1,4,105,100, negative,1,tra
80,-1,84,1,-36,0,5,121,116, negative,1,tra
83,0,86,-1,-4,4,3,92,88, negative,1,tra
106,0,107,0,72,5,1,35,34, negative,1,tra
83,0,86,0,-6,-2,3,94,90, negative,1,tra
102,1,103,1,70,-6,1,33,32, negative,1,tra
81,2,84,0,-14,0,3,99,96, negative,1,tra
71,1,75,0,-42,-9,4,119,114, negative,1,tra
79,3,83,0,-42,0,4,126,122, negative,1,tra
102,0,102,-1,72,18,1,30,30, negative,1,tra
85,0,88,0,6,13,3,83,80, negative,1,tra
107,1,108,8,70,0,1,38,36, negative,1,tra
83,-3,86,-4,-4,0,3,92,88, negative,1,tra
83,0,86,0,-6,-22,3,94,90, negative,1,tra
82,0,85,0,-6,11,3,93,90, negative,1,tra
102,0,103,1,72,28,1,31,30, negative,1,tra
85,0,88,0,-2,-6,3,91,88, negative,1,tra
102,0,102,-2,70,-5,1,33,32, negative,1,tra
76,1,81,0,-40,0,4,122,118, negative,1,tra
105,0,106,-6,70,0,1,36,36, negative,1,tra
108,5,109,0,72,11,1,36,36, negative,1,tra
101,0,102,0,72,331,1,30,28, negative,1,tra
85,0,88,0,2,28,3,86,82, negative,1,tra
104,-2,105,-2,70,0,1,35,34, negative,1,tra
79,-3,84,0,-38,0,4,123,118, negative,1,tra
84,-1,88,0,0,0,4,88,84, negative,1,tra
81,0,84,-4,-14,0,3,99,96, negative,1,tra
80,1,84,3,-42,-26,5,128,124, negative,1,tra
82,0,86,0,-2,8,3,88,84, negative,1,tra
79,0,83,-1,-40,3,4,125,120, negative,1,tra
104,0,104,-2,70,0,1,35,34, negative,1,tra
78,1,83,2,-40,16,4,124,120, negative,1,tra
105,-1,106,-6,70,0,1,36,34, negative,1,tra
102,1,103,4,70,0,1,33,32, negative,1,tra
102,0,103,1,72,27,1,31,30, negative,1,tra
85,0,88,-7,6,4,3,83,80, negative,1,tra
104,2,106,2,70,0,1,36,34, negative,1,tra
76,-5,80,0,-40,0,4,121,116, negative,1,tra
71,-6,75,-10,-40,2,4,116,112, negative,1,tra
81,0,84,0,-14,0,3,99,96, negative,1,tra
101,0,102,0,72,21,1,29,28, negative,1,tra
105,0,107,1,70,0,1,37,36, negative,1,tra
82,-1,86,0,-2,25,3,88,84, negative,1,tra
79,0,83,2,-46,0,5,130,126, negative,1,tra
81,0,84,0,-12,19,4,97,94, negative,1,tra
81,0,84,0,-20,12,4,105,102, negative,1,tra
83,0,86,0,-4,20,3,92,88, negative,1,tra
102,3,104,3,70,-1,1,34,32, negative,1,tra
82,0,87,1,-40,5,5,128,124, negative,1,tra
76,2,81,-2,-42,0,5,125,120, negative,1,tra
85,0,88,-1,2,-14,3,86,82, negative,1,tra
82,0,86,0,-4,-8,3,91,88, negative,1,tra
81,2,85,0,-12,0,4,98,94, negative,1,tra
81,-2,85,0,-22,0,4,108,104, negative,1,tra
79,0,84,8,-38,0,4,123,118, negative,1,tra
81,0,84,0,-14,20,3,100,96, negative,1,tra
85,0,88,-2,0,0,3,88,84, negative,1,tra
80,0,84,2,-24,3,4,110,106, negative,1,tra
106,-4,108,0,70,0,2,38,36, negative,1,tra
105,-2,106,-5,70,0,1,36,34, negative,1,tra
106,2,108,8,70,-30,2,38,36, negative,1,tra
79,0,83,0,-32,14,4,117,112, negative,1,tra
78,0,83,1,-42,0,4,126,122, negative,1,tra
75,3,79,1,-42,0,4,123,118, negative,1,tra
71,-2,74,-7,-42,-19,4,118,114, negative,1,tra
79,0,84,-2,-40,10,4,125,120, negative,1,tra
78,-3,83,0,-46,0,4,129,124, negative,1,tra
76,0,80,0,-40,20,4,121,116, negative,1,tra
104,1,105,-2,70,0,1,35,34, negative,1,tra
79,0,83,0,-30,25,4,114,110, negative,1,tra
108,3,109,2,72,5,1,36,36, negative,1,tra
103,4,104,9,72,5,1,32,30, negative,1,tra
82,-1,87,0,-40,1,5,128,124, negative,1,tra
106,-2,108,0,70,0,1,38,36, negative,1,tra
80,4,84,0,-38,0,4,123,118, negative,1,tra
105,0,106,6,70,-1,2,36,34, negative,1,tra
79,0,83,0,-38,26,4,122,118, negative,1,tra
84,0,87,-1,0,8,3,87,84, negative,1,tra
77,0,81,0,-40,4,4,123,118, negative,1,tra
104,-3,105,-3,70,0,1,35,34, negative,1,tra
76,0,80,-1,-42,0,4,124,120, negative,1,tra
107,-3,108,0,72,2,1,36,34, negative,1,tra
85,8,89,0,8,28,4,81,78, negative,1,tra
123,4903,104,-3,36,-6,-18,68,86, negative,1,tra
85,0,88,1,2,0,3,86,82, negative,1,tra
78,0,81,-6,-40,0,4,123,120, negative,1,tra
76,3,80,0,-40,0,4,121,118, negative,1,tra
102,-4,104,-1,72,13,1,31,30, negative,1,tra
82,4,86,0,-12,0,3,99,96, negative,1,tra
102,0,103,0,70,-27,1,33,32, negative,1,tra
84,0,86,-2,-2,0,3,89,86, negative,1,tra
81,-1,85,0,-40,3,4,126,122, negative,1,tra
82,0,86,0,-12,-6,3,99,96, negative,1,tra
85,0,88,0,6,14,3,83,80, negative,1,tra
104,1,106,4,70,0,1,36,34, negative,1,tra
120,1349,76,4,36,5,-43,40,84, negative,1,tra
105,-2,106,-6,70,0,1,36,34, negative,1,tra
85,0,88,-5,2,0,3,85,82, negative,1,tra
82,0,86,0,-2,11,3,88,84, negative,1,tra
84,0,88,2,-2,0,4,90,86, negative,1,tra
78,0,81,-1,-40,7973,4,123,120, negative,1,tra
85,0,88,0,2,-21,3,86,82, negative,1,tra
102,0,103,4,70,-8,1,33,32, negative,1,tra
79,0,84,0,-40,7,4,125,120, negative,1,tra
84,0,88,0,-2,-20,3,90,88, negative,1,tra
79,-2,84,0,-40,1,4,125,120, negative,1,tra
105,0,106,2,70,0,2,36,34, negative,1,tra
106,2,108,1,72,3,1,35,34, negative,1,tra
103,0,104,1,70,0,1,35,34, negative,1,tra
83,0,86,0,-6,-5,3,94,90, negative,1,tra
81,0,84,1,-14,-16,4,100,96, negative,1,tra
85,0,88,0,2,22,3,86,82, negative,1,tra
82,-3,86,0,-10,2,4,96,92, negative,1,tra
72,-14,77,-11,-40,7,5,118,114, negative,1,tra
81,0,84,0,-18,14,4,103,98, negative,1,tra
101,0,102,0,70,-31,1,32,32, negative,1,tra
81,1,86,0,-40,4,4,127,122, negative,1,tra
80,0,84,2,-36,22,5,121,116, negative,1,tra
104,-4,106,0,70,0,1,36,34, negative,1,tra
103,-1,104,-3,70,-4,1,35,34, negative,1,tra
86,-2,89,0,8,0,3,81,78, negative,1,tra
85,-1,89,0,2,-5,4,86,82, negative,1,tra
103,0,104,-3,70,0,1,34,34, negative,1,tra
107,0,108,1,70,0,1,38,36, negative,1,tra
82,0,86,0,-2,17,3,88,84, negative,1,tra
82,1,86,0,-12,0,3,99,96, negative,1,tra
85,-2,89,0,6,31,4,84,80, negative,1,tra
78,0,82,-1,-46,0,4,128,124, negative,1,tra
79,0,83,8,-42,0,5,127,122, negative,1,tra
102,0,102,-3,70,-2,1,33,32, negative,1,tra
82,1,86,0,-42,-23,4,130,126, negative,1,tra
83,1,86,3,-6,0,4,94,90, negative,1,tra
79,0,83,0,-38,16,4,122,118, negative,1,tra
84,0,88,0,-2,-19,3,90,88, negative,1,tra
82,0,86,8,-10,5,4,97,92, negative,1,tra
77,0,81,-1,-40,0,4,122,118, negative,1,tra
82,0,87,1,-40,4,5,128,124, negative,1,tra
83,0,87,7,-4,10,4,92,88, negative,1,tra
75,6,79,6,-42,0,4,123,120, negative,1,tra
79,0,83,0,-46,-27,4,130,126, negative,1,tra
104,0,106,0,72,12,1,33,32, negative,1,tra
71,2,76,6,-42,-9,4,119,116, negative,1,tra
76,0,81,0,-40,29,5,123,118, negative,1,tra
103,4,104,-1,70,-1,1,35,34, negative,1,tra
103,-14,107,0,70,0,4,37,34, negative,1,tra
79,0,83,0,-46,-9,4,130,126, negative,1,tra
79,0,83,-2,-40,8,4,125,120, negative,1,tra
101,0,102,0,72,15,1,29,28, negative,1,tra
82,0,86,0,-10,25,3,96,92, negative,1,tra
81,0,84,0,-18,1,4,103,98, negative,1,tra
81,-1,84,0,-20,18,4,105,102, negative,1,tra
84,-3,88,0,6,0,4,83,80, negative,1,tra
79,0,84,4,-32,-11,4,117,112, negative,1,tra
81,0,84,0,-18,-17,3,103,100, negative,1,tra
70,-5,74,-4,-42,-12,4,118,114, negative,1,tra
85,0,88,0,6,0,3,83,80, negative,1,tra
103,-2,104,-5,72,12,1,31,30, negative,1,tra
86,5,89,0,2,-1,3,86,84, negative,1,tra
103,0,104,6,70,0,1,35,34, negative,1,tra
82,0,86,0,-40,9,4,128,124, negative,1,tra
76,-1,81,0,-40,12,5,122,116, negative,1,tra
80,0,84,-2,-38,-12,4,123,118, negative,1,tra
104,0,105,-7,72,10,1,33,32, negative,1,tra
82,0,86,-1,-10,4,3,96,92, negative,1,tra
73,11,77,7,-40,28,4,118,114, negative,1,tra
81,3,84,0,-42,0,3,128,124, negative,1,tra
86,8,89,0,8,11,3,81,78, negative,1,tra
107,0,108,0,72,3,1,36,34, negative,1,tra
82,0,86,8,-12,0,4,99,94, negative,1,tra
105,-4,107,-7,70,0,2,37,36, negative,1,tra
104,1,106,2,70,-30,1,36,34, negative,1,tra
85,-9,89,0,8,0,4,81,78, negative,1,tra
79,0,83,0,-28,0,4,112,108, negative,1,tra
85,1,88,0,0,0,3,88,84, negative,1,tra
82,0,86,0,-12,-3,3,99,96, negative,1,tra
76,-1,80,0,-40,0,4,121,116, negative,1,tra
81,1,85,0,-12,0,4,98,94, negative,1,tra
104,0,105,0,70,-25,1,35,34, negative,1,tra
79,-5,84,0,-40,1,4,125,120, negative,1,tra
82,0,85,-1,-10,0,3,95,92, negative,1,tra
78,5,81,0,-42,0,4,125,122, negative,1,tra
82,-1,86,0,-10,0,4,96,92, negative,1,tra
104,2,105,0,72,3,1,33,32, negative,1,tra
83,0,86,0,-4,16,3,92,88, negative,1,tra
104,0,105,0,72,7,1,33,32, negative,1,tra
83,0,86,0,-4,19,3,92,88, negative,1,tra
80,-2,84,0,-24,0,4,110,106, negative,1,tra
79,-1,84,11,-6,1530,5,92,88, negative,1,tra
101,-3,102,0,70,-4,1,33,32, negative,1,tra
82,0,86,1,-2,7,4,88,84, negative,1,tra
81,0,84,0,-18,-6,3,103,100, negative,1,tra
80,2,84,-2,-36,3,4,121,116, negative,1,tra
102,0,102,-3,70,-1,1,33,32, negative,1,tra
83,0,86,-1,-4,3,3,92,88, negative,1,tra
77,3,81,0,-40,0,4,123,118, negative,1,tra
107,0,109,4,72,1,2,36,34, negative,1,tra
79,0,83,0,-46,-15,4,130,126, negative,1,tra
82,0,86,0,-12,-22,3,99,96, negative,1,tra
108,1,109,1,72,8,1,36,36, negative,1,tra
80,-3,84,-8,-40,3,4,125,122, negative,1,tra
82,-1,86,0,-6,0,3,94,90, negative,1,tra
85,2,88,3,-2,0,3,91,88, negative,1,tra
85,4,88,0,2,-20,3,86,82, negative,1,tra
81,0,84,0,-14,25,3,100,96, negative,1,tra
83,0,86,0,-4,1,3,92,88, negative,1,tra
80,0,84,1,-24,1,4,110,106, negative,1,tra
102,4,103,3,72,13,1,31,30, negative,1,tra
78,-1,82,0,-46,0,4,128,124, negative,1,tra
81,0,86,0,-40,1,4,127,122, negative,1,tra
104,0,105,-4,70,0,1,35,34, negative,1,tra
84,7,89,0,6,-15,5,84,78, negative,1,tra
85,-2,89,0,8,0,4,81,78, negative,1,tra
