fingerprint,minutia,x,y,angle
G086X9I_1_1,v27,351,452,94.0
G087X8I_1_1,v0,346,396,85.0
G087X8I_1_1,v1,371,375,82.0
G087X8I_1_1,v2,462,356,77.0
G087X8I_1_1,v3,323,421,76.0
G087X8I_1_1,v4,342,416,70.0
G087X8I_1_1,v5,438,336,69.0
G087X8I_1_1,v6,325,458,60.0
G087X8I_1_1,v7,387,411,49.0
G087X8I_1_1,v8,437,295,29.0
G087X8I_1_1,v9,389,339,341.0
G087X8I_1_1,v10,392,558,341.0
G087X8I_1_1,v11,431,552,324.0
G087X8I_1_1,v12,368,304,323.0
G087X8I_1_1,v13,447,550,316.0
G087X8I_1_1,v14,325,316,307.0
G087X8I_1_1,v15,448,516,295.0
G087X8I_1_1,v16,486,488,285.0
G087X8I_1_1,v17,314,506,245.0
G087X8I_1_1,v18,333,460,247.0
G087X8I_1_1,v19,394,419,226.0
G087X8I_1_1,v20,386,473,219.0
G087X8I_1_1,v21,332,552,208.0
G087X8I_1_1,v22,396,434,205.0
G087X8I_1_1,v23,378,289,142.0
G087X8I_1_1,v24,428,497,141.0
G087X8I_1_1,v25,424,459,127.0
G087X8I_1_1,v26,433,400,121.0
G087X8I_1_1,v27,338,312,122.0
G087X8I_1_1,v28,453,406,108.0
G087X8I_1_1,v29,330,354,110.0
G087X8I_1_1,v30,462,447,109.0
G087X8I_1_1,v31,419,372,105.0
G087X8I_1_1,v32,495,436,99.0
G088X7I_1_1,v0,421,366,69.0
G088X7I_1_1,v1,385,401,56.0
G088X7I_1_1,v2,365,475,46.0
G088X7I_1_1,v3,403,392,47.0
G088X7I_1_1,v4,378,442,50.0
G088X7I_1_1,v5,428,317,25.0
G088X7I_1_1,v6,434,455,14.0
G088X7I_1_1,v7,447,445,343.0
G088X7I_1_1,v8,440,415,326.0
G088X7I_1_1,v9,418,332,173.0
G088X7I_1_1,v10,459,394,121.0
G089X0I_1_1,v0,443,472,79.0
G089X0I_1_1,v1,477,450,78.0
G089X0I_1_1,v2,427,452,43.0
G089X0I_1_1,v3,447,385,29.0
G089X0I_1_1,v4,411,412,2.0
G089X0I_1_1,v5,400,307,359.0
G089X0I_1_1,v6,419,565,358.0
G089X0I_1_1,v7,404,552,354.0
G089X0I_1_1,v8,346,335,339.0
G089X0I_1_1,v9,370,577,342.0
G089X0I_1_1,v10,369,405,332.0
G089X0I_1_1,v11,341,590,337.0
G089X0I_1_1,v12,343,367,328.0
G089X0I_1_1,v13,350,565,323.0
G089X0I_1_1,v14,399,541,316.0
G089X0I_1_1,v15,317,413,315.0
G089X0I_1_1,v16,345,543,310.0
G089X0I_1_1,v17,357,510,311.0
G089X0I_1_1,v18,388,527,307.0
G089X0I_1_1,v19,325,543,302.0
G089X0I_1_1,v20,450,553,237.0
G089X0I_1_1,v21,485,407,214.0
G089X0I_1_1,v22,440,566,183.0
G089X0I_1_1,v23,429,413,184.0
G089X0I_1_1,v24,416,319,176.0
G089X0I_1_1,v25,407,427,157.0
G089X0I_1_1,v26,358,358,146.0
G089X0I_1_1,v27,428,527,140.0
G089X0I_1_1,v28,327,360,134.0
G089X0I_1_1,v29,392,513,132.0
G089X0I_1_1,v30,320,382,133.0
G089X0I_1_1,v31,389,479,129.0
G089X0I_1_1,v32,361,484,125.0
G089X0I_1_1,v33,417,482,123.0
G089X0I_1_1,v34,429,493,104.0
G090X5I_1_1,v0,282,471,88.0
G090X5I_1_1,v1,297,487,77.0
G090X5I_1_1,v2,304,530,70.0
G090X5I_1_1,v3,326,531,62.0
G090X5I_1_1,v4,332,369,358.0
G090X5I_1_1,v5,283,320,348.0
G090X5I_1_1,v6,258,360,331.0
G090X5I_1_1,v7,227,394,312.0
G090X5I_1_1,v8,249,417,300.0
G090X5I_1_1,v9,277,468,276.0
G090X5I_1_1,v10,374,553,206.0
G090X5I_1_1,v11,361,569,198.0
G090X5I_1_1,v12,346,578,201.0
G090X5I_1_1,v13,336,314,182.0
G090X5I_1_1,v14,339,327,181.0
G090X5I_1_1,v15,348,369,175.0
G090X5I_1_1,v16,329,339,166.0
G090X5I_1_1,v17,284,304,145.0
G090X5I_1_1,v18,245,374,130.0
G090X5I_1_1,v19,266,431,108.0
G090X5I_1_1,v20,244,390,111.0
G090X5I_1_1,v21,276,441,97.0
G092X3I_1_1,v0,488,383,53.0
G092X3I_1_1,v1,492,438,51.0
G092X3I_1_1,v2,413,376,39.0
G092X3I_1_1,v3,416,328,24.0
G092X3I_1_1,v4,403,278,6.0
G092X3I_1_1,v5,379,412,357.0
G092X3I_1_1,v6,386,393,348.0
G092X3I_1_1,v7,333,527,342.0
G092X3I_1_1,v8,336,424,302.0
G092X3I_1_1,v9,413,511,212.0
G092X3I_1_1,v10,402,419,169.0
G092X3I_1_1,v11,389,310,155.0
G092X3I_1_1,v12,344,388,122.0
G093X8I_1_1,v0,497,295,83.0
G093X8I_1_1,v1,511,286,71.0
G093X8I_1_1,v2,479,236,53.0
G093X8I_1_1,v3,395,299,354.0
G093X8I_1_1,v4,409,532,352.0
G093X8I_1_1,v5,471,507,352.0
G093X8I_1_1,v6,387,291,342.0
G093X8I_1_1,v7,393,275,334.0
G093X8I_1_1,v8,427,477,337.0
G093X8I_1_1,v9,442,480,334.0
G093X8I_1_1,v10,342,437,335.0
G093X8I_1_1,v11,473,477,321.0
G093X8I_1_1,v12,382,349,322.0
G093X8I_1_1,v13,382,367,319.0
G093X8I_1_1,v14,414,435,320.0
G093X8I_1_1,v15,328,427,318.0
G093X8I_1_1,v16,311,406,312.0
G093X8I_1_1,v17,461,443,303.0
G093X8I_1_1,v18,345,374,300.0
G093X8I_1_1,v19,383,332,297.0
G093X8I_1_1,v20,464,358,292.0
G093X8I_1_1,v21,366,353,283.0
G093X8I_1_1,v22,441,326,276.0
G093X8I_1_1,v23,416,312,220.0
G093X8I_1_1,v24,479,216,216.0
G093X8I_1_1,v25,298,400,137.0
G093X8I_1_1,v26,414,325,116.0
G093X8I_1_1,v27,488,364,116.0
G093X8I_1_1,v28,476,337,110.0
G093X8I_1_1,v29,363,316,101.0
G093X8I_1_1,v30,511,338,99.0
G094X6I_1_1,v0,408,586,340.0
G094X6I_1_1,v1,503,527,330.0
G094X6I_1_1,v2,470,417,327.0
G094X6I_1_1,v3,465,443,324.0
G094X6I_1_1,v4,376,543,324.0
G094X6I_1_1,v5,476,489,318.0
G094X6I_1_1,v6,442,401,313.0
G094X6I_1_1,v7,443,498,313.0
G094X6I_1_1,v8,382,343,307.0
G094X6I_1_1,v9,564,373,217.0
G094X6I_1_1,v10,562,475,206.0
G094X6I_1_1,v11,579,494,195.0
G094X6I_1_1,v12,531,486,183.0
G094X6I_1_1,v13,516,439,170.0
G094X6I_1_1,v14,567,534,172.0
G094X6I_1_1,v15,513,469,166.0
G094X6I_1_1,v16,507,392,161.0
G094X6I_1_1,v17,533,504,155.0
G095X6I_1_1,v0,525,579,86.0
G095X6I_1_1,v1,531,518,70.0
G095X6I_1_1,v2,463,496,68.0
G095X6I_1_1,v3,472,499,57.0
G095X6I_1_1,v4,519,489,48.0
G095X6I_1_1,v5,427,502,45.0
G095X6I_1_1,v6,462,415,35.0
G095X6I_1_1,v7,547,288,33.0
G095X6I_1_1,v8,437,468,29.0
G095X6I_1_1,v9,480,342,17.0
G095X6I_1_1,v10,473,294,10.0
G095X6I_1_1,v11,496,263,6.0
G095X6I_1_1,v12,452,315,3.0
G095X6I_1_1,v13,436,373,5.0
G095X6I_1_1,v14,494,232,356.0
G095X6I_1_1,v15,412,442,355.0
G095X6I_1_1,v16,398,529,351.0
G095X6I_1_1,v17,462,285,347.0
G095X6I_1_1,v18,421,300,341.0
G095X6I_1_1,v19,202,313,333.0
G095X6I_1_1,v20,398,312,335.0
G095X6I_1_1,v21,394,251,327.0
G095X6I_1_1,v22,377,501,328.0
G095X6I_1_1,v23,248,351,330.0
G095X6I_1_1,v24,479,231,330.0
G095X6I_1_1,v25,461,193,327.0
G095X6I_1_1,v26,425,267,330.0
G095X6I_1_1,v27,397,215,327.0
G095X6I_1_1,v28,434,176,322.0
G095X6I_1_1,v29,377,175,317.0
G095X6I_1_1,v30,328,261,317.0
G095X6I_1_1,v31,365,482,317.0
G095X6I_1_1,v32,308,344,320.0
G095X6I_1_1,v33,340,220,312.0
G095X6I_1_1,v34,336,173,309.0
G095X6I_1_1,v35,302,256,307.0
G095X6I_1_1,v36,310,196,309.0
G095X6I_1_1,v37,377,604,302.0
G095X6I_1_1,v38,467,521,246.0
G095X6I_1_1,v39,462,466,204.0
G095X6I_1_1,v40,503,336,193.0
G095X6I_1_1,v41,534,240,186.0
G095X6I_1_1,v42,467,291,170.0
G095X6I_1_1,v43,480,196,152.0
G095X6I_1_1,v44,288,366,145.0
G095X6I_1_1,v45,374,410,142.0
G095X6I_1_1,v46,378,483,136.0
G095X6I_1_1,v47,279,442,135.0
G095X6I_1_1,v48,305,225,135.0
G095X6I_1_1,v49,401,552,122.0
G095X6I_1_1,v50,409,548,108.0
G095X6I_1_1,v51,427,556,100.0
G095X6I_1_1,v52,503,594,101.0
G096X2I_1_1,v0,139,460,88.0
G096X2I_1_1,v1,176,446,73.0
G096X2I_1_1,v2,39,486,67.0
G096X2I_1_1,v3,199,430,60.0
G096X2I_1_1,v4,129,405,52.0
G096X2I_1_1,v5,122,354,42.0
G096X2I_1_1,v6,157,247,44.0
G096X2I_1_1,v7,161,214,40.0
G096X2I_1_1,v8,85,364,34.0
G096X2I_1_1,v9,75,237,32.0
G096X2I_1_1,v10,73,291,19.0
G096X2I_1_1,v11,69,486,298.0
G096X2I_1_1,v12,66,475,264.0
G096X2I_1_1,v13,147,461,247.0
G096X2I_1_1,v14,178,249,222.0
G096X2I_1_1,v15,179,221,221.0
G096X2I_1_1,v16,151,356,220.0
G096X2I_1_1,v17,189,290,223.0
G096X2I_1_1,v18,193,338,225.0
G096X2I_1_1,v19,109,418,225.0
G096X2I_1_1,v20,84,434,216.0
G096X2I_1_1,v21,149,267,217.0
G096X2I_1_1,v22,121,381,217.0
G096X2I_1_1,v23,110,255,216.0
G096X2I_1_1,v24,153,220,218.0
G096X2I_1_1,v25,124,239,213.0
G096X2I_1_1,v26,93,254,206.0
G096X2I_1_1,v27,112,347,208.0
G096X2I_1_1,v28,81,372,199.0
G096X2I_1_1,v29,93,304,201.0
G096X2I_1_1,v30,54,380,179.0
G096X2I_1_1,v31,97,568,162.0
G096X2I_1_1,v32,85,513,157.0
G096X2I_1_1,v33,52,411,154.0
G096X2I_1_1,v34,31,414,149.0
G096X2I_1_1,v35,125,577,133.0
G096X2I_1_1,v36,96,505,128.0
G096X2I_1_1,v37,153,505,101.0
G099X9I_1_1,v0,381,541,87.0
G099X9I_1_1,v1,414,566,84.0
G099X9I_1_1,v2,426,604,81.0
G099X9I_1_1,v3,403,498,78.0
G099X9I_1_1,v4,411,474,67.0
G099X9I_1_1,v5,493,318,54.0
G099X9I_1_1,v6,530,496,52.0
G099X9I_1_1,v7,443,383,53.0
G099X9I_1_1,v8,458,346,47.0
G099X9I_1_1,v9,367,428,12.0
G099X9I_1_1,v10,321,486,326.0
G099X9I_1_1,v11,403,545,262.0
G099X9I_1_1,v12,475,485,243.0
G099X9I_1_1,v13,481,451,234.0
G099X9I_1_1,v14,518,352,227.0
G099X9I_1_1,v15,464,398,228.0
G099X9I_1_1,v16,493,346,226.0
G099X9I_1_1,v17,521,406,221.0
G099X9I_1_1,v18,464,338,223.0
G099X9I_1_1,v19,410,442,219.0
G099X9I_1_1,v20,432,345,217.0
G099X9I_1_1,v21,403,412,203.0
G099X9I_1_1,v22,332,500,117.0
G099X9I_1_1,v23,361,506,108.0
G099X9I_1_1,v24,411,607,96.0
G099X9I_1_1,v25,370,507,97.0
G099X9I_1_1,v26,366,545,99.0
U201X6I_1_1,v0,399,389,25.0
U201X6I_1_1,v1,393,460,9.0
U201X6I_1_1,v2,404,195,6.0
U201X6I_1_1,v3,412,173,358.0
U201X6I_1_1,v4,386,240,357.0
U201X6I_1_1,v5,338,345,344.0
U201X6I_1_1,v6,411,128,344.0
U201X6I_1_1,v7,363,210,340.0
U201X6I_1_1,v8,298,235,335.0
U201X6I_1_1,v9,287,341,333.0
U201X6I_1_1,v10,288,247,328.0
U201X6I_1_1,v11,318,162,328.0
U201X6I_1_1,v12,326,412,329.0
U201X6I_1_1,v13,448,309,195.0
U201X6I_1_1,v14,404,401,185.0
U201X6I_1_1,v15,404,172,162.0
U201X6I_1_1,v16,358,303,155.0
U201X6I_1_1,v17,336,136,151.0
U201X6I_1_1,v18,294,349,141.0
U202X8I_1_1,v0,500,291,43.0
U202X8I_1_1,v1,428,379,18.0
U202X8I_1_1,v2,432,362,6.0
U202X8I_1_1,v3,444,249,354.0
U202X8I_1_1,v4,332,253,325.0
U202X8I_1_1,v5,328,536,324.0
U202X8I_1_1,v6,382,325,321.0
U202X8I_1_1,v7,343,300,318.0
U202X8I_1_1,v8,385,364,318.0
U202X8I_1_1,v9,367,385,309.0
U202X8I_1_1,v10,410,377,136.0
U202X8I_1_1,v11,364,344,139.0
U202X8I_1_1,v12,405,495,132.0
U202X8I_1_1,v13,379,477,127.0
U204X2I_1_1,v0,374,408,69.0
U204X2I_1_1,v1,335,441,355.0
U204X2I_1_1,v2,313,478,354.0
U204X2I_1_1,v3,316,434,332.0
U204X2I_1_1,v4,346,423,314.0
U204X2I_1_1,v5,300,377,302.0
U204X2I_1_1,v6,326,352,303.0
U204X2I_1_1,v7,403,407,277.0
U204X2I_1_1,v8,435,439,238.0
U204X2I_1_1,v9,376,445,185.0
U204X2I_1_1,v10,388,314,127.0
U205X4I_1_1,v0,204,395,88.0
U205X4I_1_1,v1,233,350,83.0
U205X4I_1_1,v2,210,408,79.0
U205X4I_1_1,v3,235,384,68.0
U205X4I_1_1,v4,271,362,62.0
U205X4I_1_1,v5,253,399,60.0
U205X4I_1_1,v6,264,383,56.0
U205X4I_1_1,v7,284,362,49.0
U205X4I_1_1,v8,272,449,20.0
U205X4I_1_1,v9,278,435,12.0
U205X4I_1_1,v10,300,453,202.0
U205X4I_1_1,v11,291,467,194.0
U205X4I_1_1,v12,311,429,194.0
U206X3I_1_1,v0,373,176,326.0
U206X3I_1_1,v1,326,455,325.0
U206X3I_1_1,v2,383,481,243.0
U206X3I_1_1,v3,364,473,230.0
U206X3I_1_1,v4,382,509,220.0
U206X3I_1_1,v5,346,189,152.0
U206X3I_1_1,v6,341,337,131.0
U206X3I_1_1,v7,351,426,126.0
U206X3I_1_1,v8,375,387,108.0
U209X7I_1_1,v0,402,427,343.0
U209X7I_1_1,v1,357,342,325.0
U209X7I_1_1,v2,416,374,325.0
U209X7I_1_1,v3,402,365,320.0
U209X7I_1_1,v4,445,353,312.0
U209X7I_1_1,v5,355,306,309.0
U209X7I_1_1,v6,409,284,287.0
U209X7I_1_1,v7,331,192,283.0
U209X7I_1_1,v8,352,219,284.0
U209X7I_1_1,v9,370,278,123.0
U209X7I_1_1,v10,344,216,113.0
U212X2I_1_1,v0,373,363,76.0
U212X2I_1_1,v1,386,370,60.0
U212X2I_1_1,v2,375,235,359.0
U212X2I_1_1,v3,376,350,311.0
U212X2I_1_1,v4,395,388,242.0
U212X2I_1_1,v5,404,293,177.0
U212X2I_1_1,v6,391,338,143.0
U212X2I_1_1,v7,358,320,123.0
U212X2I_1_1,v8,426,366,90.0
U214X5I_1_1,v0,418,279,5.0
U214X5I_1_1,v1,397,297,346.0
U214X5I_1_1,v2,319,258,326.0
U214X5I_1_1,v3,322,327,321.0
U214X5I_1_1,v4,308,297,319.0
U214X5I_1_1,v5,344,340,319.0
U214X5I_1_1,v6,462,312,190.0
U214X5I_1_1,v7,364,315,148.0
U214X5I_1_1,v8,352,327,139.0
U214X5I_1_1,v9,289,324,138.0
U215X8I_1_1,v0,444,329,84.0
U215X8I_1_1,v1,456,344,78.0
U215X8I_1_1,v2,437,304,72.0
U215X8I_1_1,v3,468,268,62.0
U215X8I_1_1,v4,350,274,335.0
U215X8I_1_1,v5,382,365,124.0
U215X8I_1_1,v6,430,381,116.0
U215X8I_1_1,v7,431,340,93.0
U216X4I_1_1,v0,375,482,76.0
U216X4I_1_1,v1,383,458,72.0
U216X4I_1_1,v2,411,484,58.0
U216X4I_1_1,v3,428,368,52.0
U216X4I_1_1,v4,415,432,54.0
U216X4I_1_1,v5,407,527,35.0
U216X4I_1_1,v6,437,498,27.0
U216X4I_1_1,v7,391,350,309.0
U216X4I_1_1,v8,517,570,251.0
U216X4I_1_1,v9,455,345,218.0
U216X4I_1_1,v10,497,600,208.0
U216X4I_1_1,v11,459,574,199.0
U217X6I_1_1,v0,458,399,74.0
U217X6I_1_1,v1,340,453,47.0
U217X6I_1_1,v2,353,486,41.0
U217X6I_1_1,v3,367,488,26.0
U217X6I_1_1,v4,352,298,327.0
U217X6I_1_1,v5,349,339,289.0
U217X6I_1_1,v6,433,410,260.0
U217X6I_1_1,v7,474,443,255.0
U217X6I_1_1,v8,355,433,250.0
U217X6I_1_1,v9,354,460,236.0
U217X6I_1_1,v10,434,487,120.0
U220X5I_1_1,v0,303,357,87.0
U220X5I_1_1,v1,369,325,79.0
U220X5I_1_1,v2,331,379,74.0
U220X5I_1_1,v3,358,353,69.0
U220X5I_1_1,v4,416,390,63.0
U220X5I_1_1,v5,386,352,67.0
U220X5I_1_1,v6,343,413,60.0
U220X5I_1_1,v7,383,288,40.0
U220X5I_1_1,v8,413,403,240.0
U220X5I_1_1,v9,391,276,195.0
U220X5I_1_1,v10,339,278,135.0
U221X9I_1_1,v0,411,412,86.0
U221X9I_1_1,v1,388,396,86.0
U221X9I_1_1,v2,433,426,78.0
U221X9I_1_1,v3,400,383,76.0
U221X9I_1_1,v4,381,340,63.0
U221X9I_1_1,v5,394,341,54.0
U221X9I_1_1,v6,374,404,263.0
U221X9I_1_1,v7,398,462,101.0
U223X6I_1_1,v0,499,478,3.0
U223X6I_1_1,v1,500,398,355.0
U223X6I_1_1,v2,469,513,0.0
U223X6I_1_1,v3,489,540,0.0
U223X6I_1_1,v4,507,341,352.0
U223X6I_1_1,v5,371,604,338.0
U223X6I_1_1,v6,366,579,342.0
U223X6I_1_1,v7,382,405,333.0
U223X6I_1_1,v8,396,525,337.0
U223X6I_1_1,v9,416,547,333.0
U223X6I_1_1,v10,407,589,336.0
U223X6I_1_1,v11,343,566,327.0
U223X6I_1_1,v12,342,538,321.0
U223X6I_1_1,v13,508,535,166.0
U223X6I_1_1,v14,391,572,158.0
U223X6I_1_1,v15,417,521,152.0
U223X6I_1_1,v16,388,654,157.0
U223X6I_1_1,v17,415,498,157.0
U223X6I_1_1,v18,389,597,151.0
U224X6I_1_1,v0,313,472,317.0
U224X6I_1_1,v1,327,521,309.0
U224X6I_1_1,v2,274,437,300.0
U224X6I_1_1,v3,325,503,135.0
U224X6I_1_1,v4,306,322,136.0
U224X6I_1_1,v5,350,477,130.0
U224X6I_1_1,v6,417,452,124.0
U224X6I_1_1,v7,435,445,112.0
U225X6I_1_1,v0,440,476,63.0
U225X6I_1_1,v1,430,414,63.0
U225X6I_1_1,v2,333,583,328.0
U225X6I_1_1,v3,398,518,252.0
U225X6I_1_1,v4,471,485,240.0
U225X6I_1_1,v5,458,540,232.0
U225X6I_1_1,v6,418,551,224.0
U225X6I_1_1,v7,400,560,216.0
U225X6I_1_1,v8,421,576,206.0
U225X6I_1_1,v9,434,598,190.0
U225X6I_1_1,v10,361,523,124.0
U226X3I_1_1,v0,445,332,47.0
U226X3I_1_1,v1,419,288,42.0
U226X3I_1_1,v2,509,353,39.0
U226X3I_1_1,v3,488,277,38.0
U226X3I_1_1,v4,523,355,31.0
U226X3I_1_1,v5,464,352,225.0
U226X3I_1_1,v6,506,360,222.0
U226X3I_1_1,v7,526,375,218.0
U226X3I_1_1,v8,536,286,216.0
U226X3I_1_1,v9,442,245,218.0
U226X3I_1_1,v10,491,462,212.0
U226X3I_1_1,v11,552,411,211.0
U226X3I_1_1,v12,536,439,194.0
U226X3I_1_1,v13,554,462,185.0
U226X3I_1_1,v14,508,494,185.0
U227X6I_1_1,v0,414,405,72.0
U227X6I_1_1,v1,469,302,23.0
U227X6I_1_1,v2,431,337,17.0
U227X6I_1_1,v3,434,303,10.0
U227X6I_1_1,v4,408,382,8.0
U227X6I_1_1,v5,409,289,356.0
U227X6I_1_1,v6,419,258,0.0
U227X6I_1_1,v7,411,331,351.0
U227X6I_1_1,v8,385,377,335.0
U227X6I_1_1,v9,372,346,325.0
U227X6I_1_1,v10,344,323,317.0
U227X6I_1_1,v11,289,215,313.0
U227X6I_1_1,v12,321,327,304.0
U227X6I_1_1,v13,466,362,219.0
U227X6I_1_1,v14,457,293,186.0
U227X6I_1_1,v15,400,268,152.0
U227X6I_1_1,v16,455,432,96.0
U227X6I_1_1,v17,403,415,91.0
U228X3I_1_1,v0,340,499,70.0
U228X3I_1_1,v1,397,222,34.0
U228X3I_1_1,v2,364,296,21.0
U228X3I_1_1,v3,380,199,13.0
U228X3I_1_1,v4,402,477,234.0
U228X3I_1_1,v5,423,327,223.0
U228X3I_1_1,v6,418,379,223.0
U228X3I_1_1,v7,402,406,216.0
U228X3I_1_1,v8,396,426,219.0
U228X3I_1_1,v9,380,308,204.0
U228X3I_1_1,v10,384,282,207.0
U228X3I_1_1,v11,381,331,194.0
U228X3I_1_1,v12,348,179,165.0
U228X3I_1_1,v13,352,283,158.0
U229X2I_1_1,v0,528,402,46.0
U229X2I_1_1,v1,359,260,328.0
U229X2I_1_1,v2,371,300,324.0
U229X2I_1_1,v3,323,334,316.0
U229X2I_1_1,v4,305,226,314.0
U229X2I_1_1,v5,299,278,312.0
U229X2I_1_1,v6,389,377,307.0
U229X2I_1_1,v7,317,248,307.0
U229X2I_1_1,v8,327,278,308.0
U229X2I_1_1,v9,429,409,307.0
U229X2I_1_1,v10,350,398,301.0
U229X2I_1_1,v11,378,482,292.0
U229X2I_1_1,v12,471,337,157.0
U229X2I_1_1,v13,431,268,145.0
U229X2I_1_1,v14,383,248,146.0
U229X2I_1_1,v15,458,364,139.0
U229X2I_1_1,v16,324,219,125.0
U229X2I_1_1,v17,452,398,121.0
U229X2I_1_1,v18,390,475,113.0
U229X2I_1_1,v19,355,449,116.0
U229X2I_1_1,v20,373,402,117.0
U229X2I_1_1,v21,413,428,108.0
U229X2I_1_1,v22,429,458,103.0
U229X2I_1_1,v23,474,438,100.0
U230X6I_1_1,v0,422,364,307.0
U230X6I_1_1,v1,335,261,299.0
U230X6I_1_1,v2,391,441,287.0
U230X6I_1_1,v3,351,409,288.0
U230X6I_1_1,v4,434,408,289.0
U230X6I_1_1,v5,409,449,281.0
U230X6I_1_1,v6,436,362,121.0
U230X6I_1_1,v7,447,412,105.0
U230X6I_1_1,v8,403,418,100.0
U230X6I_1_1,v9,488,443,100.0
U230X6I_1_1,v10,514,427,94.0
U231X2I_1_1,v0,453,518,88.0
U231X2I_1_1,v1,469,529,85.0
U231X2I_1_1,v2,352,534,81.0
U231X2I_1_1,v3,489,512,63.0
U231X2I_1_1,v4,477,460,33.0
U231X2I_1_1,v5,430,425,337.0
U231X2I_1_1,v6,421,500,313.0
U231X2I_1_1,v7,424,478,315.0
U231X2I_1_1,v8,427,550,253.0
U231X2I_1_1,v9,365,457,117.0
U231X2I_1_1,v10,449,556,114.0
U231X2I_1_1,v11,351,492,96.0
U231X2I_1_1,v12,327,520,97.0
U231X2I_1_1,v13,433,518,92.0
U231X2I_1_1,v14,359,478,90.0
U232X4I_1_1,v0,351,372,1.0
U232X4I_1_1,v1,422,196,355.0
U232X4I_1_1,v2,326,391,347.0
U232X4I_1_1,v3,373,237,306.0
U232X4I_1_1,v4,424,372,220.0
U232X4I_1_1,v5,419,405,207.0
U232X4I_1_1,v6,399,236,129.0
U233X6I_1_1,v0,440,342,58.0
U233X6I_1_1,v1,470,345,52.0
U233X6I_1_1,v2,424,286,25.0
U233X6I_1_1,v3,386,240,12.0
U233X6I_1_1,v4,360,270,356.0
U233X6I_1_1,v5,347,298,352.0
U233X6I_1_1,v6,364,279,173.0
U233X6I_1_1,v7,378,293,171.0
U233X6I_1_1,v8,267,267,134.0
U236X2I_1_1,v0,391,363,80.0
U236X2I_1_1,v1,406,395,78.0
U236X2I_1_1,v2,405,373,67.0
U236X2I_1_1,v3,348,365,64.0
U236X2I_1_1,v4,387,428,122.0
U236X2I_1_1,v5,400,425,102.0
U236X2I_1_1,v6,389,380,90.0
U237X1I_1_1,v0,394,222,353.0
U237X1I_1_1,v1,345,256,336.0
U237X1I_1_1,v2,279,340,301.0
U237X1I_1_1,v3,249,461,284.0
U237X1I_1_1,v4,521,250,202.0
U237X1I_1_1,v5,478,218,185.0
U237X1I_1_1,v6,423,226,176.0
U237X1I_1_1,v7,355,212,158.0
U237X1I_1_1,v8,375,258,155.0
U237X1I_1_1,v9,357,273,139.0
U237X1I_1_1,v10,275,280,124.0
U237X1I_1_1,v11,297,307,119.0
U237X1I_1_1,v12,225,448,113.0
U237X1I_1_1,v13,272,324,109.0
U237X1I_1_1,v14,297,334,107.0
U237X1I_1_1,v15,268,393,105.0
U237X1I_1_1,v16,293,440,97.0
U238X1I_1_1,v0,364,328,86.0
U238X1I_1_1,v1,446,254,40.0
U238X1I_1_1,v2,404,391,24.0
U238X1I_1_1,v3,385,407,24.0
U238X1I_1_1,v4,413,374,22.0
U238X1I_1_1,v5,444,440,350.0
U238X1I_1_1,v6,464,284,227.0
U238X1I_1_1,v7,463,326,230.0
U238X1I_1_1,v8,460,266,221.0
U238X1I_1_1,v9,418,308,201.0
U238X1I_1_1,v10,407,278,200.0
U238X1I_1_1,v11,404,229,192.0
U238X1I_1_1,v12,438,451,179.0
U238X1I_1_1,v13,454,420,179.0
U238X1I_1_1,v14,485,434,173.0
U238X1I_1_1,v15,494,332,117.0
U238X1I_1_1,v16,370,307,105.0
U240X1I_1_1,v0,444,248,14.0
U240X1I_1_1,v1,520,253,15.0
U240X1I_1_1,v2,421,222,358.0
U240X1I_1_1,v3,347,287,349.0
U240X1I_1_1,v4,461,193,197.0
U240X1I_1_1,v5,483,195,197.0
U240X1I_1_1,v6,294,198,191.0
U240X1I_1_1,v7,422,201,186.0
U240X1I_1_1,v8,386,191,187.0
U240X1I_1_1,v9,478,219,185.0
U240X1I_1_1,v10,344,225,179.0
U240X1I_1_1,v11,404,239,179.0
U240X1I_1_1,v12,391,285,169.0
U240X1I_1_1,v13,354,304,168.0
U240X1I_1_1,v14,284,275,166.0
U240X1I_1_1,v15,277,305,156.0
U241X6I_1_1,v0,572,410,65.0
U241X6I_1_1,v1,618,421,59.0
U241X6I_1_1,v2,630,416,54.0
U241X6I_1_1,v3,593,381,50.0
U241X6I_1_1,v4,584,309,25.0
U241X6I_1_1,v5,542,277,13.0
U241X6I_1_1,v6,485,239,355.0
U241X6I_1_1,v7,547,315,188.0
U241X6I_1_1,v8,482,201,165.0
U242X1I_1_1,v0,491,321,47.0
U242X1I_1_1,v1,579,396,45.0
U242X1I_1_1,v2,444,378,38.0
U242X1I_1_1,v3,442,295,19.0
U242X1I_1_1,v4,524,359,230.0
U242X1I_1_1,v5,551,389,223.0
U242X1I_1_1,v6,477,422,224.0
U242X1I_1_1,v7,573,414,218.0
U242X1I_1_1,v8,476,308,206.0
U242X1I_1_1,v9,454,359,206.0
U242X1I_1_1,v10,536,485,206.0
U242X1I_1_1,v11,603,451,198.0
U242X1I_1_1,v12,439,326,202.0
U242X1I_1_1,v13,590,490,190.0
U242X1I_1_1,v14,385,370,155.0
U242X1I_1_1,v15,356,357,139.0
U242X1I_1_1,v16,362,372,130.0
U242X1I_1_1,v17,366,385,129.0
U242X1I_1_1,v18,378,411,92.0
U245X7I_1_1,v0,507,419,74.0
