fingerprint,X,Y,Angle,Type
G081X1I_1_1,555,608,98.0,Bifurcation
G082X6I_1_1,604,378,81.0,End
G082X6I_1_1,544,347,75.0,Bifurcation
G082X6I_1_1,520,328,69.0,Bifurcation
G082X6I_1_1,331,418,72.0,Bifurcation
G082X6I_1_1,571,317,57.0,Bifurcation
G082X6I_1_1,356,423,48.0,End
G082X6I_1_1,532,302,38.0,Bifurcation
G082X6I_1_1,518,278,14.0,Bifurcation
G082X6I_1_1,444,346,10.0,Bifurcation
G082X6I_1_1,374,497,2.0,End
G082X6I_1_1,582,564,356.0,End
G082X6I_1_1,393,565,359.0,Bifurcation
G082X6I_1_1,566,517,350.0,Bifurcation
G082X6I_1_1,431,535,350.0,Bifurcation
G082X6I_1_1,441,310,349.0,End
G082X6I_1_1,386,459,348.0,Bifurcation
G082X6I_1_1,587,537,347.0,End
G082X6I_1_1,540,532,348.0,End
G082X6I_1_1,596,483,338.0,End
G082X6I_1_1,608,511,340.0,End
G082X6I_1_1,610,464,332.0,End
G082X6I_1_1,488,506,328.0,Bifurcation
G082X6I_1_1,469,503,325.0,Bifurcation
G082X6I_1_1,506,502,324.0,End
G082X6I_1_1,369,191,322.0,Bifurcation
G082X6I_1_1,551,491,319.0,End
G082X6I_1_1,582,484,320.0,End
G082X6I_1_1,354,334,312.0,Bifurcation
G082X6I_1_1,310,185,312.0,Bifurcation
G082X6I_1_1,530,479,315.0,End
G082X6I_1_1,280,148,311.0,Bifurcation
G082X6I_1_1,196,227,308.0,End
G082X6I_1_1,267,226,309.0,Bifurcation
G082X6I_1_1,286,126,306.0,End
G082X6I_1_1,251,150,304.0,End
G082X6I_1_1,243,116,299.0,End
G082X6I_1_1,345,330,299.0,Bifurcation
G082X6I_1_1,232,425,295.0,End
G082X6I_1_1,417,414,297.0,Bifurcation
G082X6I_1_1,403,382,290.0,Bifurcation
G082X6I_1_1,387,405,281.0,End
G082X6I_1_1,320,491,225.0,End
G082X6I_1_1,292,474,208.0,End
G082X6I_1_1,331,518,203.0,End
G082X6I_1_1,363,533,192.0,End
G082X6I_1_1,421,601,183.0,End
G082X6I_1_1,534,510,177.0,End
G082X6I_1_1,412,462,174.0,End
G082X6I_1_1,597,521,168.0,End
G082X6I_1_1,615,495,153.0,End
G082X6I_1_1,309,232,131.0,Bifurcation
G082X6I_1_1,276,186,131.0,Bifurcation
G082X6I_1_1,267,435,132.0,Bifurcation
G082X6I_1_1,368,331,129.0,End
G082X6I_1_1,216,340,129.0,End
G082X6I_1_1,345,291,123.0,Bifurcation
G082X6I_1_1,448,369,120.0,End
G082X6I_1_1,287,292,122.0,End
G082X6I_1_1,263,362,113.0,Bifurcation
G082X6I_1_1,280,370,102.0,Bifurcation
G082X6I_1_1,558,405,101.0,Bifurcation
G082X6I_1_1,299,350,97.0,Bifurcation
G082X6I_1_1,618,423,98.0,End
G083X8I_1_1,424,416,85.0,End
G083X8I_1_1,435,382,74.0,End
G083X8I_1_1,491,461,70.0,Bifurcation
G083X8I_1_1,500,380,72.0,Bifurcation
G083X8I_1_1,490,242,51.0,End
G083X8I_1_1,415,336,38.0,End
G083X8I_1_1,397,384,34.0,End
G083X8I_1_1,418,274,8.0,End
G083X8I_1_1,388,368,4.0,End
G083X8I_1_1,351,579,356.0,End
G083X8I_1_1,400,565,354.0,Bifurcation
G083X8I_1_1,313,576,345.0,End
G083X8I_1_1,336,567,339.0,End
G083X8I_1_1,397,548,332.0,End
G083X8I_1_1,363,275,335.0,Bifurcation
G083X8I_1_1,344,545,322.0,Bifurcation
G083X8I_1_1,319,553,325.0,Bifurcation
G083X8I_1_1,334,317,313.0,End
G083X8I_1_1,390,534,307.0,End
G083X8I_1_1,475,401,248.0,Bifurcation
G083X8I_1_1,512,287,232.0,End
G083X8I_1_1,418,298,163.0,End
G083X8I_1_1,332,281,126.0,Bifurcation
G083X8I_1_1,309,436,121.0,Bifurcation
G083X8I_1_1,385,404,107.0,End
G083X8I_1_1,411,468,112.0,Bifurcation
G083X8I_1_1,408,419,94.0,Bifurcation
G084X6I_1_1,445,339,85.0,Bifurcation
G084X6I_1_1,459,444,83.0,End
G084X6I_1_1,466,382,83.0,End
G084X6I_1_1,466,274,69.0,End
G084X6I_1_1,480,442,61.0,End
G084X6I_1_1,468,250,54.0,End
G084X6I_1_1,381,268,24.0,End
G084X6I_1_1,336,256,332.0,End
G084X6I_1_1,336,206,324.0,Bifurcation
G084X6I_1_1,379,454,299.0,End
G084X6I_1_1,297,420,295.0,Bifurcation
G084X6I_1_1,495,479,243.0,Bifurcation
G084X6I_1_1,522,477,238.0,End
G084X6I_1_1,473,491,231.0,End
G084X6I_1_1,495,516,188.0,End
G084X6I_1_1,338,194,142.0,Bifurcation
G084X6I_1_1,374,317,114.0,End
G084X6I_1_1,374,382,114.0,Bifurcation
G084X6I_1_1,383,323,111.0,Bifurcation
G084X6I_1_1,443,414,103.0,Bifurcation
G084X6I_1_1,401,391,105.0,Bifurcation
G084X6I_1_1,426,355,100.0,End
G084X6I_1_1,391,311,94.0,Bifurcation
G084X6I_1_1,414,319,92.0,End
G085X2I_1_1,485,433,58.0,Bifurcation
G085X2I_1_1,503,418,57.0,End
G085X2I_1_1,545,396,48.0,End
G085X2I_1_1,532,356,34.0,End
G085X2I_1_1,498,378,33.0,End
G085X2I_1_1,503,363,26.0,Bifurcation
G085X2I_1_1,389,568,345.0,Bifurcation
G085X2I_1_1,544,407,221.0,Bifurcation
G085X2I_1_1,526,376,208.0,End
G085X2I_1_1,537,347,208.0,End
G085X2I_1_1,470,330,183.0,End
G085X2I_1_1,436,276,175.0,End
G085X2I_1_1,457,246,176.0,End
G085X2I_1_1,431,578,167.0,Bifurcation
G085X2I_1_1,448,356,159.0,End
G085X2I_1_1,463,501,133.0,Bifurcation
G085X2I_1_1,397,423,125.0,Bifurcation
G085X2I_1_1,482,522,122.0,Bifurcation
G085X2I_1_1,462,475,113.0,End
G085X2I_1_1,386,461,114.0,Bifurcation
G085X2I_1_1,504,540,115.0,Bifurcation
G085X2I_1_1,378,512,116.0,End
G086X9I_1_1,384,466,83.0,Bifurcation
G086X9I_1_1,460,168,5.0,Bifurcation
G086X9I_1_1,459,222,0.0,Bifurcation
G086X9I_1_1,403,208,347.0,Bifurcation
G086X9I_1_1,411,319,328.0,End
G086X9I_1_1,355,306,309.0,End
G086X9I_1_1,376,337,301.0,End
G086X9I_1_1,329,351,291.0,Bifurcation
G086X9I_1_1,434,498,290.0,End
G086X9I_1_1,424,480,283.0,Bifurcation
G086X9I_1_1,394,404,280.0,End
G086X9I_1_1,426,453,275.0,Bifurcation
G086X9I_1_1,361,446,275.0,End
G086X9I_1_1,391,521,259.0,Bifurcation
G086X9I_1_1,415,476,264.0,Bifurcation
G086X9I_1_1,402,509,263.0,Bifurcation
G086X9I_1_1,523,191,196.0,End
G086X9I_1_1,489,216,180.0,Bifurcation
G086X9I_1_1,408,287,152.0,Bifurcation
G086X9I_1_1,409,300,135.0,End
G086X9I_1_1,347,304,121.0,End
G086X9I_1_1,466,517,116.0,Bifurcation
G086X9I_1_1,446,449,108.0,Bifurcation
G086X9I_1_1,449,480,111.0,Bifurcation
G086X9I_1_1,306,372,99.0,End
G086X9I_1_1,318,421,99.0,Bifurcation
G086X9I_1_1,394,439,90.0,End
G086X9I_1_1,351,452,94.0,End
G087X8I_1_1,346,396,85.0,Bifurcation
G087X8I_1_1,371,375,82.0,Bifurcation
G087X8I_1_1,462,356,77.0,Bifurcation
G087X8I_1_1,323,421,76.0,Bifurcation
G087X8I_1_1,342,416,70.0,End
G087X8I_1_1,438,336,69.0,End
G087X8I_1_1,325,458,60.0,End
G087X8I_1_1,387,411,49.0,Bifurcation
G087X8I_1_1,437,295,29.0,End
G087X8I_1_1,389,339,341.0,Bifurcation
G087X8I_1_1,392,558,341.0,End
G087X8I_1_1,431,552,324.0,End
G087X8I_1_1,368,304,323.0,End
G087X8I_1_1,447,550,316.0,Bifurcation
G087X8I_1_1,325,316,307.0,End
G087X8I_1_1,448,516,295.0,Bifurcation
G087X8I_1_1,486,488,285.0,Bifurcation
G087X8I_1_1,314,506,245.0,Bifurcation
G087X8I_1_1,333,460,247.0,End
G087X8I_1_1,394,419,226.0,Bifurcation
G087X8I_1_1,386,473,219.0,End
G087X8I_1_1,332,552,208.0,End
G087X8I_1_1,396,434,205.0,Bifurcation
G087X8I_1_1,378,289,142.0,End
G087X8I_1_1,428,497,141.0,End
G087X8I_1_1,424,459,127.0,End
G087X8I_1_1,433,400,121.0,Bifurcation
G087X8I_1_1,338,312,122.0,Bifurcation
G087X8I_1_1,453,406,108.0,Bifurcation
G087X8I_1_1,330,354,110.0,Bifurcation
G087X8I_1_1,462,447,109.0,End
G087X8I_1_1,419,372,105.0,End
G087X8I_1_1,495,436,99.0,End
G088X7I_1_1,421,366,69.0,End
G088X7I_1_1,385,401,56.0,End
G088X7I_1_1,365,475,46.0,Bifurcation
G088X7I_1_1,403,392,47.0,Bifurcation
G088X7I_1_1,378,442,50.0,End
G088X7I_1_1,428,317,25.0,End
G088X7I_1_1,434,455,14.0,Bifurcation
G088X7I_1_1,447,445,343.0,Bifurcation
G088X7I_1_1,440,415,326.0,Bifurcation
G088X7I_1_1,418,332,173.0,Bifurcation
G088X7I_1_1,459,394,121.0,Bifurcation
G089X0I_1_1,443,472,79.0,Bifurcation
G089X0I_1_1,477,450,78.0,End
G089X0I_1_1,427,452,43.0,End
G089X0I_1_1,447,385,29.0,End
G089X0I_1_1,411,412,2.0,End
G089X0I_1_1,400,307,359.0,End
G089X0I_1_1,419,565,358.0,End
G089X0I_1_1,404,552,354.0,End
G089X0I_1_1,346,335,339.0,End
G089X0I_1_1,370,577,342.0,Bifurcation
G089X0I_1_1,369,405,332.0,Bifurcation
G089X0I_1_1,341,590,337.0,End
G089X0I_1_1,343,367,328.0,End
G089X0I_1_1,350,565,323.0,End
G089X0I_1_1,399,541,316.0,End
G089X0I_1_1,317,413,315.0,End
G089X0I_1_1,345,543,310.0,Bifurcation
G089X0I_1_1,357,510,311.0,End
G089X0I_1_1,388,527,307.0,End
G089X0I_1_1,325,543,302.0,End
G089X0I_1_1,450,553,237.0,End
G089X0I_1_1,485,407,214.0,End
G089X0I_1_1,440,566,183.0,End
G089X0I_1_1,429,413,184.0,End
G089X0I_1_1,416,319,176.0,End
G089X0I_1_1,407,427,157.0,End
G089X0I_1_1,358,358,146.0,End
G089X0I_1_1,428,527,140.0,End
G089X0I_1_1,327,360,134.0,End
G089X0I_1_1,392,513,132.0,End
G089X0I_1_1,320,382,133.0,End
G089X0I_1_1,389,479,129.0,Bifurcation
G089X0I_1_1,361,484,125.0,End
G089X0I_1_1,417,482,123.0,Bifurcation
G089X0I_1_1,429,493,104.0,Bifurcation
G090X5I_1_1,282,471,88.0,End
G090X5I_1_1,297,487,77.0,End
G090X5I_1_1,304,530,70.0,End
G090X5I_1_1,326,531,62.0,End
G090X5I_1_1,332,369,358.0,End
G090X5I_1_1,283,320,348.0,End
G090X5I_1_1,258,360,331.0,End
G090X5I_1_1,227,394,312.0,End
G090X5I_1_1,249,417,300.0,End
G090X5I_1_1,277,468,276.0,End
G090X5I_1_1,374,553,206.0,Bifurcation
G090X5I_1_1,361,569,198.0,End
G090X5I_1_1,346,578,201.0,Bifurcation
G090X5I_1_1,336,314,182.0,End
G090X5I_1_1,339,327,181.0,Bifurcation
G090X5I_1_1,348,369,175.0,End
G090X5I_1_1,329,339,166.0,End
G090X5I_1_1,284,304,145.0,End
G090X5I_1_1,245,374,130.0,End
G090X5I_1_1,266,431,108.0,End
G090X5I_1_1,244,390,111.0,End
G090X5I_1_1,276,441,97.0,End
G092X3I_1_1,488,383,53.0,Bifurcation
G092X3I_1_1,492,438,51.0,End
G092X3I_1_1,413,376,39.0,End
G092X3I_1_1,416,328,24.0,End
G092X3I_1_1,403,278,6.0,End
G092X3I_1_1,379,412,357.0,Bifurcation
G092X3I_1_1,386,393,348.0,Bifurcation
G092X3I_1_1,333,527,342.0,Bifurcation
G092X3I_1_1,336,424,302.0,Bifurcation
G092X3I_1_1,413,511,212.0,Bifurcation
G092X3I_1_1,402,419,169.0,Bifurcation
G092X3I_1_1,389,310,155.0,End
G092X3I_1_1,344,388,122.0,End
G093X8I_1_1,497,295,83.0,End
G093X8I_1_1,511,286,71.0,End
G093X8I_1_1,479,236,53.0,End
G093X8I_1_1,395,299,354.0,Bifurcation
G093X8I_1_1,409,532,352.0,End
G093X8I_1_1,471,507,352.0,End
G093X8I_1_1,387,291,342.0,End
G093X8I_1_1,393,275,334.0,Bifurcation
G093X8I_1_1,427,477,337.0,End
G093X8I_1_1,442,480,334.0,End
G093X8I_1_1,342,437,335.0,End
G093X8I_1_1,473,477,321.0,End
G093X8I_1_1,382,349,322.0,End
G093X8I_1_1,382,367,319.0,Bifurcation
G093X8I_1_1,414,435,320.0,Bifurcation
G093X8I_1_1,328,427,318.0,End
G093X8I_1_1,311,406,312.0,End
G093X8I_1_1,461,443,303.0,End
G093X8I_1_1,345,374,300.0,Bifurcation
G093X8I_1_1,383,332,297.0,Bifurcation
G093X8I_1_1,464,358,292.0,End
G093X8I_1_1,366,353,283.0,Bifurcation
G093X8I_1_1,441,326,276.0,Bifurcation
G093X8I_1_1,416,312,220.0,Bifurcation
G093X8I_1_1,479,216,216.0,Bifurcation
G093X8I_1_1,298,400,137.0,End
G093X8I_1_1,414,325,116.0,Bifurcation
G093X8I_1_1,488,364,116.0,End
G093X8I_1_1,476,337,110.0,Bifurcation
G093X8I_1_1,363,316,101.0,End
G093X8I_1_1,511,338,99.0,Bifurcation
G094X6I_1_1,408,586,340.0,End
G094X6I_1_1,503,527,330.0,Bifurcation
G094X6I_1_1,470,417,327.0,Bifurcation
G094X6I_1_1,465,443,324.0,Bifurcation
G094X6I_1_1,376,543,324.0,Bifurcation
G094X6I_1_1,476,489,318.0,End
G094X6I_1_1,442,401,313.0,Bifurcation
G094X6I_1_1,443,498,313.0,Bifurcation
G094X6I_1_1,382,343,307.0,Bifurcation
G094X6I_1_1,564,373,217.0,Bifurcation
G094X6I_1_1,562,475,206.0,End
G094X6I_1_1,579,494,195.0,Bifurcation
G094X6I_1_1,531,486,183.0,End
G094X6I_1_1,516,439,170.0,End
G094X6I_1_1,567,534,172.0,End
G094X6I_1_1,513,469,166.0,Bifurcation
G094X6I_1_1,507,392,161.0,End
G094X6I_1_1,533,504,155.0,End
G095X6I_1_1,525,579,86.0,Bifurcation
G095X6I_1_1,531,518,70.0,Bifurcation
G095X6I_1_1,463,496,68.0,Bifurcation
G095X6I_1_1,472,499,57.0,Bifurcation
G095X6I_1_1,519,489,48.0,End
G095X6I_1_1,427,502,45.0,End
G095X6I_1_1,462,415,35.0,End
G095X6I_1_1,547,288,33.0,End
G095X6I_1_1,437,468,29.0,End
G095X6I_1_1,480,342,17.0,Bifurcation
G095X6I_1_1,473,294,10.0,End
G095X6I_1_1,496,263,6.0,End
G095X6I_1_1,452,315,3.0,Bifurcation
G095X6I_1_1,436,373,5.0,Bifurcation
G095X6I_1_1,494,232,356.0,Bifurcation
G095X6I_1_1,412,442,355.0,Bifurcation
G095X6I_1_1,398,529,351.0,Bifurcation
G095X6I_1_1,462,285,347.0,End
G095X6I_1_1,421,300,341.0,End
G095X6I_1_1,202,313,333.0,End
G095X6I_1_1,398,312,335.0,Bifurcation
G095X6I_1_1,394,251,327.0,End
G095X6I_1_1,377,501,328.0,Bifurcation
G095X6I_1_1,248,351,330.0,End
G095X6I_1_1,479,231,330.0,Bifurcation
G095X6I_1_1,461,193,327.0,End
G095X6I_1_1,425,267,330.0,End
G095X6I_1_1,397,215,327.0,Bifurcation
G095X6I_1_1,434,176,322.0,Bifurcation
G095X6I_1_1,377,175,317.0,End
G095X6I_1_1,328,261,317.0,End
G095X6I_1_1,365,482,317.0,Bifurcation
G095X6I_1_1,308,344,320.0,End
G095X6I_1_1,340,220,312.0,End
G095X6I_1_1,336,173,309.0,Bifurcation
G095X6I_1_1,302,256,307.0,End
G095X6I_1_1,310,196,309.0,Bifurcation
G095X6I_1_1,377,604,302.0,Bifurcation
G095X6I_1_1,467,521,246.0,End
G095X6I_1_1,462,466,204.0,End
G095X6I_1_1,503,336,193.0,End
G095X6I_1_1,534,240,186.0,Bifurcation
G095X6I_1_1,467,291,170.0,Bifurcation
G095X6I_1_1,480,196,152.0,Bifurcation
G095X6I_1_1,288,366,145.0,Bifurcation
G095X6I_1_1,374,410,142.0,End
G095X6I_1_1,378,483,136.0,Bifurcation
G095X6I_1_1,279,442,135.0,End
G095X6I_1_1,305,225,135.0,End
G095X6I_1_1,401,552,122.0,End
G095X6I_1_1,409,548,108.0,End
G095X6I_1_1,427,556,100.0,Bifurcation
G095X6I_1_1,503,594,101.0,Bifurcation
G096X2I_1_1,139,460,88.0,Bifurcation
G096X2I_1_1,176,446,73.0,Bifurcation
G096X2I_1_1,39,486,67.0,Bifurcation
G096X2I_1_1,199,430,60.0,End
G096X2I_1_1,129,405,52.0,End
G096X2I_1_1,122,354,42.0,End
G096X2I_1_1,157,247,44.0,End
G096X2I_1_1,161,214,40.0,End
G096X2I_1_1,85,364,34.0,End
G096X2I_1_1,75,237,32.0,End
G096X2I_1_1,73,291,19.0,Bifurcation
G096X2I_1_1,69,486,298.0,Bifurcation
G096X2I_1_1,66,475,264.0,End
G096X2I_1_1,147,461,247.0,End
G096X2I_1_1,178,249,222.0,End
G096X2I_1_1,179,221,221.0,End
G096X2I_1_1,151,356,220.0,Bifurcation
G096X2I_1_1,189,290,223.0,End
G096X2I_1_1,193,338,225.0,End
G096X2I_1_1,109,418,225.0,Bifurcation
G096X2I_1_1,84,434,216.0,Bifurcation
G096X2I_1_1,149,267,217.0,End
G096X2I_1_1,121,381,217.0,End
G096X2I_1_1,110,255,216.0,End
G096X2I_1_1,153,220,218.0,End
G096X2I_1_1,124,239,213.0,End
G096X2I_1_1,93,254,206.0,Bifurcation
G096X2I_1_1,112,347,208.0,End
G096X2I_1_1,81,372,199.0,Bifurcation
G096X2I_1_1,93,304,201.0,Bifurcation
G096X2I_1_1,54,380,179.0,Bifurcation
G096X2I_1_1,97,568,162.0,End
G096X2I_1_1,85,513,157.0,Bifurcation
G096X2I_1_1,52,411,154.0,End
G096X2I_1_1,31,414,149.0,End
G096X2I_1_1,125,577,133.0,End
G096X2I_1_1,96,505,128.0,Bifurcation
G096X2I_1_1,153,505,101.0,Bifurcation
G099X9I_1_1,381,541,87.0,End
G099X9I_1_1,414,566,84.0,End
G099X9I_1_1,426,604,81.0,End
G099X9I_1_1,403,498,78.0,End
G099X9I_1_1,411,474,67.0,Bifurcation
G099X9I_1_1,493,318,54.0,End
G099X9I_1_1,530,496,52.0,End
G099X9I_1_1,443,383,53.0,Bifurcation
G099X9I_1_1,458,346,47.0,End
G099X9I_1_1,367,428,12.0,End
G099X9I_1_1,321,486,326.0,End
G099X9I_1_1,403,545,262.0,Bifurcation
G099X9I_1_1,475,485,243.0,End
G099X9I_1_1,481,451,234.0,End
G099X9I_1_1,518,352,227.0,Bifurcation
G099X9I_1_1,464,398,228.0,Bifurcation
G099X9I_1_1,493,346,226.0,Bifurcation
G099X9I_1_1,521,406,221.0,End
G099X9I_1_1,464,338,223.0,End
G099X9I_1_1,410,442,219.0,End
G099X9I_1_1,432,345,217.0,End
G099X9I_1_1,403,412,203.0,End
G099X9I_1_1,332,500,117.0,Bifurcation
G099X9I_1_1,361,506,108.0,Bifurcation
G099X9I_1_1,411,607,96.0,End
G099X9I_1_1,370,507,97.0,End
G099X9I_1_1,366,545,99.0,Bifurcation
U201X6I_1_1,399,389,25.0,Bifurcation
U201X6I_1_1,393,460,9.0,End
U201X6I_1_1,404,195,6.0,End
U201X6I_1_1,412,173,358.0,Bifurcation
U201X6I_1_1,386,240,357.0,Bifurcation
U201X6I_1_1,338,345,344.0,End
U201X6I_1_1,411,128,344.0,End
U201X6I_1_1,363,210,340.0,Bifurcation
U201X6I_1_1,298,235,335.0,End
U201X6I_1_1,287,341,333.0,Bifurcation
U201X6I_1_1,288,247,328.0,End
U201X6I_1_1,318,162,328.0,End
U201X6I_1_1,326,412,329.0,Bifurcation
U201X6I_1_1,448,309,195.0,End
U201X6I_1_1,404,401,185.0,Bifurcation
U201X6I_1_1,404,172,162.0,Bifurcation
U201X6I_1_1,358,303,155.0,Bifurcation
U201X6I_1_1,336,136,151.0,End
U201X6I_1_1,294,349,141.0,End
U202X8I_1_1,500,291,43.0,End
U202X8I_1_1,428,379,18.0,End
U202X8I_1_1,432,362,6.0,End
U202X8I_1_1,444,249,354.0,Bifurcation
U202X8I_1_1,332,253,325.0,End
U202X8I_1_1,328,536,324.0,Bifurcation
U202X8I_1_1,382,325,321.0,End
U202X8I_1_1,343,300,318.0,End
U202X8I_1_1,385,364,318.0,End
U202X8I_1_1,367,385,309.0,End
U202X8I_1_1,410,377,136.0,End
U202X8I_1_1,364,344,139.0,End
U202X8I_1_1,405,495,132.0,End
U202X8I_1_1,379,477,127.0,End
U204X2I_1_1,374,408,69.0,Bifurcation
U204X2I_1_1,335,441,355.0,Bifurcation
U204X2I_1_1,313,478,354.0,End
U204X2I_1_1,316,434,332.0,Bifurcation
U204X2I_1_1,346,423,314.0,Bifurcation
U204X2I_1_1,300,377,302.0,Bifurcation
U204X2I_1_1,326,352,303.0,End
U204X2I_1_1,403,407,277.0,End
U204X2I_1_1,435,439,238.0,End
U204X2I_1_1,376,445,185.0,Bifurcation
U204X2I_1_1,388,314,127.0,Bifurcation
U205X4I_1_1,204,395,88.0,Bifurcation
U205X4I_1_1,233,350,83.0,End
U205X4I_1_1,210,408,79.0,Bifurcation
U205X4I_1_1,235,384,68.0,End
U205X4I_1_1,271,362,62.0,Bifurcation
U205X4I_1_1,253,399,60.0,Bifurcation
U205X4I_1_1,264,383,56.0,Bifurcation
U205X4I_1_1,284,362,49.0,Bifurcation
U205X4I_1_1,272,449,20.0,Bifurcation
U205X4I_1_1,278,435,12.0,End
U205X4I_1_1,300,453,202.0,Bifurcation
U205X4I_1_1,291,467,194.0,End
U205X4I_1_1,311,429,194.0,End
U206X3I_1_1,373,176,326.0,End
U206X3I_1_1,326,455,325.0,End
U206X3I_1_1,383,481,243.0,End
U206X3I_1_1,364,473,230.0,End
U206X3I_1_1,382,509,220.0,Bifurcation
U206X3I_1_1,346,189,152.0,End
U206X3I_1_1,341,337,131.0,End
U206X3I_1_1,351,426,126.0,End
U206X3I_1_1,375,387,108.0,End
U209X7I_1_1,402,427,343.0,End
U209X7I_1_1,357,342,325.0,End
U209X7I_1_1,416,374,325.0,Bifurcation
U209X7I_1_1,402,365,320.0,End
U209X7I_1_1,445,353,312.0,End
U209X7I_1_1,355,306,309.0,End
U209X7I_1_1,409,284,287.0,Bifurcation
U209X7I_1_1,331,192,283.0,Bifurcation
U209X7I_1_1,352,219,284.0,Bifurcation
U209X7I_1_1,370,278,123.0,Bifurcation
U209X7I_1_1,344,216,113.0,End
U211X8I_1_1,369,408,343.0,End
U211X8I_1_1,341,419,339.0,End
U211X8I_1_1,394,389,337.0,End
U211X8I_1_1,347,406,330.0,Bifurcation
U211X8I_1_1,374,396,328.0,Bifurcation
U211X8I_1_1,330,403,320.0,Bifurcation
U212X2I_1_1,373,363,76.0,Bifurcation
U212X2I_1_1,386,370,60.0,End
U212X2I_1_1,375,235,359.0,Bifurcation
U212X2I_1_1,376,350,311.0,Bifurcation
U212X2I_1_1,395,388,242.0,Bifurcation
U212X2I_1_1,404,293,177.0,Bifurcation
U212X2I_1_1,391,338,143.0,Bifurcation
U212X2I_1_1,358,320,123.0,Bifurcation
U212X2I_1_1,426,366,90.0,Bifurcation
U213X5I_1_1,382,385,88.0,End
U213X5I_1_1,434,433,83.0,End
U213X5I_1_1,392,353,84.0,End
U213X5I_1_1,381,426,124.0,End
U213X5I_1_1,414,435,96.0,End
U214X5I_1_1,418,279,5.0,End
U214X5I_1_1,397,297,346.0,End
U214X5I_1_1,319,258,326.0,Bifurcation
U214X5I_1_1,322,327,321.0,Bifurcation
U214X5I_1_1,308,297,319.0,Bifurcation
U214X5I_1_1,344,340,319.0,Bifurcation
U214X5I_1_1,462,312,190.0,Bifurcation
U214X5I_1_1,364,315,148.0,Bifurcation
U214X5I_1_1,352,327,139.0,Bifurcation
U214X5I_1_1,289,324,138.0,End
U215X8I_1_1,444,329,84.0,Bifurcation
U215X8I_1_1,456,344,78.0,Bifurcation
U215X8I_1_1,437,304,72.0,Bifurcation
U215X8I_1_1,468,268,62.0,End
U215X8I_1_1,350,274,335.0,Bifurcation
U215X8I_1_1,382,365,124.0,Bifurcation
U215X8I_1_1,430,381,116.0,End
U215X8I_1_1,431,340,93.0,End
U216X4I_1_1,375,482,76.0,End
U216X4I_1_1,383,458,72.0,End
U216X4I_1_1,411,484,58.0,End
U216X4I_1_1,428,368,52.0,End
U216X4I_1_1,415,432,54.0,End
U216X4I_1_1,407,527,35.0,End
U216X4I_1_1,437,498,27.0,Bifurcation
U216X4I_1_1,391,350,309.0,Bifurcation
U216X4I_1_1,517,570,251.0,End
U216X4I_1_1,455,345,218.0,Bifurcation
U216X4I_1_1,497,600,208.0,End
U216X4I_1_1,459,574,199.0,Bifurcation
U217X6I_1_1,458,399,74.0,End
U217X6I_1_1,340,453,47.0,End
U217X6I_1_1,353,486,41.0,Bifurcation
U217X6I_1_1,367,488,26.0,End
U217X6I_1_1,352,298,327.0,Bifurcation
U217X6I_1_1,349,339,289.0,Bifurcation
U217X6I_1_1,433,410,260.0,End
U217X6I_1_1,474,443,255.0,End
U217X6I_1_1,355,433,250.0,End
U217X6I_1_1,354,460,236.0,Bifurcation
U217X6I_1_1,434,487,120.0,End
U218X1I_1_1,375,523,55.0,End
U218X1I_1_1,423,551,44.0,End
U218X1I_1_1,491,516,39.0,End
U218X1I_1_1,506,577,213.0,End
U218X1I_1_1,368,445,173.0,Bifurcation
U218X1I_1_1,326,450,137.0,Bifurcation
U220X5I_1_1,303,357,87.0,End
U220X5I_1_1,369,325,79.0,End
U220X5I_1_1,331,379,74.0,End
U220X5I_1_1,358,353,69.0,End
U220X5I_1_1,416,390,63.0,End
U220X5I_1_1,386,352,67.0,End
U220X5I_1_1,343,413,60.0,End
U220X5I_1_1,383,288,40.0,End
U220X5I_1_1,413,403,240.0,End
U220X5I_1_1,391,276,195.0,End
U220X5I_1_1,339,278,135.0,End
U221X9I_1_1,411,412,86.0,Bifurcation
U221X9I_1_1,388,396,86.0,Bifurcation
U221X9I_1_1,433,426,78.0,Bifurcation
U221X9I_1_1,400,383,76.0,End
U221X9I_1_1,381,340,63.0,Bifurcation
U221X9I_1_1,394,341,54.0,End
U221X9I_1_1,374,404,263.0,Bifurcation
U221X9I_1_1,398,462,101.0,Bifurcation
U222X3I_1_1,234,485,310.0,Bifurcation
U222X3I_1_1,212,465,301.0,End
U222X3I_1_1,269,408,282.0,End
U222X3I_1_1,242,455,122.0,End
U222X3I_1_1,238,400,119.0,End
U223X6I_1_1,499,478,3.0,End
U223X6I_1_1,500,398,355.0,End
U223X6I_1_1,469,513,0.0,End
U223X6I_1_1,489,540,0.0,End
U223X6I_1_1,507,341,352.0,End
U223X6I_1_1,371,604,338.0,Bifurcation
U223X6I_1_1,366,579,342.0,Bifurcation
U223X6I_1_1,382,405,333.0,Bifurcation
U223X6I_1_1,396,525,337.0,Bifurcation
U223X6I_1_1,416,547,333.0,Bifurcation
U223X6I_1_1,407,589,336.0,End
U223X6I_1_1,343,566,327.0,End
U223X6I_1_1,342,538,321.0,End
U223X6I_1_1,508,535,166.0,End
U223X6I_1_1,391,572,158.0,Bifurcation
U223X6I_1_1,417,521,152.0,Bifurcation
U223X6I_1_1,388,654,157.0,End
