@relation final_dataset_v1

@attribute fingerprint {B101X9I_1_1,B102X0I_1_1,B104X8I_1_1,B105X2I_1_1,B106X8I_1_1,B107X9I_1_1,B108X6I_1_1,B109X4I_1_1,B110X6I_1_1,B111X7I_1_1,B112X2I_1_1,B114X3I_1_1,B115X8I_1_1,B116X6I_1_1,B117X0I_1_1,B118X8I_1_1,B119X0I_1_1,B120X9I_1_1,B121X7I_1_1,B122X4I_1_1,B123X1I_1_1,B124X5I_1_1,B126X1I_1_1,B127X6I_1_1,B129X7I_1_1,B130X1I_1_1,B132X7I_1_1,B134X9I_1_1,B135X8I_1_1,B136X8I_1_1,B137X6I_1_1,B138X3I_1_1,B139X2I_1_1,B140X8I_1_1,B141X4I_1_1,B142X1I_1_1,B143X6I_1_1,B144X3I_1_1,B145X8I_1_1,B146X6I_1_1,B147X7I_1_1,B148X6I_1_1,B150X3I_1_1,B151X9I_1_1,B152X8I_1_1,B153X1I_1_1,B154X6I_1_1,B155X6I_1_1,B157X7I_1_1,B158X8I_1_1,B161X1I_1_1,B163X7I_1_1,B164X3I_1_1,B165X7I_1_1,B166X3I_1_1,B167X2I_1_1,B168X1I_1_1,B169X2I_1_1,B170X7I_1_1,B171X7I_1_1,B172X1I_1_1,B173X9I_1_1,B175X6I_1_1,B176X7I_1_1,B177X6I_1_1,B179X2I_1_1,B180X4I_1_1,B181X8I_1_1,B182X7I_1_1,B183X1I_1_1,B185X7I_1_1,B187X2I_1_1,B188X7I_1_1,B189X7I_1_1,B190X8I_1_1,B191X3I_1_1,B192X9I_1_1,B193X2I_1_1,B194X8I_1_1,B195X3I_1_1,B196X7I_1_1,B197X8I_1_1,B198X6I_1_1,B199X1I_1_1,B200X6I_1_1,G001X2I_1_1,G002X3I_1_1,G003X8I_1_1,G004X8I_1_1,G005X8I_1_1,G006X6I_1_1,G007X1I_1_1,G008X6I_1_1,G009X8I_1_1,G011X7I_1_1,G012X8I_1_1,G013X4I_1_1,G014X7I_1_1,G016X8I_1_1,G017X9I_1_1,G018X6I_1_1,G019X1I_1_1,G021X7I_1_1,G023X6I_1_1,G026X9I_1_1,G027X6I_1_1,G028X1I_1_1,G029X9I_1_1,G030X1I_1_1,G031X6I_1_1,G032X6I_1_1,G033X7I_1_1,G034X6I_1_1,G035X6I_1_1,G036X6I_1_1,G037X6I_1_1,G038X6I_1_1,G039X4I_1_1,G040X6I_1_1,G041X6I_1_1,G042X2I_1_1,G043X8I_1_1,G044X7I_1_1,G045X9I_1_1,G046X1I_1_1,G047X4I_1_1,G049X3I_1_1,G050X7I_1_1,G051X6I_1_1,G052X9I_1_1,G053X6I_1_1,G055X3I_1_1,G056X9I_1_1,G057X4I_1_1,G058X4I_1_1,G059X1I_1_1,G060X1I_1_1,G061X4I_1_1,G062X9I_1_1,G063X2I_1_1,G064X1I_1_1,G065X6I_1_1,G066X4I_1_1,G068X6I_1_1,G069X7I_1_1,G070X2I_1_1,G071X2I_1_1,G072X1I_1_1,G073X8I_1_1,G074X3I_1_1,G075X3I_1_1,G076X3I_1_1,G077X1I_1_1,G078X3I_1_1,G079X1I_1_1,G080X8I_1_1,G081X1I_1_1,G082X6I_1_1,G083X8I_1_1,G084X6I_1_1,G085X2I_1_1,G086X9I_1_1,G087X8I_1_1,G088X7I_1_1,G089X0I_1_1,G090X5I_1_1,G092X3I_1_1,G093X8I_1_1,G094X6I_1_1,G095X6I_1_1,G096X2I_1_1,G099X9I_1_1,U201X6I_1_1,U202X8I_1_1,U204X2I_1_1,U205X4I_1_1,U206X3I_1_1,U209X7I_1_1,U212X2I_1_1,U214X5I_1_1,U215X8I_1_1,U216X4I_1_1,U217X6I_1_1,U220X5I_1_1,U221X9I_1_1,U223X6I_1_1,U224X6I_1_1,U225X6I_1_1,U226X3I_1_1,U227X6I_1_1,U228X3I_1_1,U229X2I_1_1,U230X6I_1_1,U231X2I_1_1,U232X4I_1_1,U233X6I_1_1,U236X2I_1_1,U237X1I_1_1,U238X1I_1_1,U240X1I_1_1,U241X6I_1_1,U242X1I_1_1,U245X7I_1_1,U246X8I_1_1,U247X1I_1_1,U249X3I_1_1,U250X1I_1_1,U251X1I_1_1,U252X6I_1_1,U253X9I_1_1,U254X3I_1_1,U255X1I_1_1,U256X7I_1_1,U257X3I_1_1,U258X1I_1_1,U260X8I_1_1,U261X6I_1_1,U263X1I_1_1,U265X3I_1_1,U267X3I_1_1,U268X4I_1_1,U269X3I_1_1,U270X6I_1_1,U271X6I_1_1,U272X9I_1_1,U273X6I_1_1,U276X6I_1_1,U277X9I_1_1,U280X5I_1_1,U281X7I_1_1,U282X2I_1_1,U283X6I_1_1,U284X2I_1_1,U285X4I_1_1,U286X6I_1_1,U287X3I_1_1,U288X6I_1_1,U289X6I_1_1,U290X4I_1_1,U291X6I_1_1,U293X1I_1_1,U294X6I_1_1,U295X1I_1_1,U296X6I_1_1,U298X2I_1_1,U299X8I_1_1,U300X2I_1_1}
@attribute minutia {v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81}
@attribute r15 numeric
@attribute r30 numeric
@attribute r45 numeric
@attribute r60 numeric
@attribute r75 numeric
@attribute r90 numeric
@attribute l1 numeric
@attribute l2 numeric
@attribute l3 numeric
@attribute l4 numeric
@attribute l5 numeric
@attribute l6 numeric
@attribute d0 numeric
@attribute d1 numeric
@attribute d2 numeric
@attribute d3 numeric
@attribute d4 numeric
@attribute d5 numeric
@attribute d6 numeric
@attribute d7 numeric
@attribute d8 numeric
@attribute d9 numeric
@attribute d10 numeric
@attribute d11 numeric
@attribute q0 numeric
@attribute q1 numeric
@attribute q2 numeric
@attribute q3 numeric
@attribute q4 numeric
@attribute q5 numeric
@attribute q6 numeric
@attribute q7 numeric
@attribute q8 numeric
@attribute q9 numeric
@attribute q10 numeric
@attribute q11 numeric
@attribute alpha0 numeric
@attribute alpha0r numeric
@attribute alpha1 numeric
@attribute alpha1r numeric
@attribute alpha2 numeric
@attribute alpha2r numeric
@attribute alpha3 numeric
@attribute alpha3r numeric
@attribute alpha4 numeric
@attribute alpha4r numeric
@attribute alpha5 numeric
@attribute alpha5r numeric
@attribute alpha6 numeric
@attribute alpha6r numeric
@attribute alpha7 numeric
@attribute alpha7r numeric
@attribute alpha8 numeric
@attribute alpha8r numeric
@attribute alpha9 numeric
@attribute alpha9r numeric
@attribute alpha10 numeric
@attribute alpha10r numeric
@attribute alpha11 numeric
@attribute alpha11r numeric
@attribute beta0 numeric
@attribute beta0r numeric
@attribute beta1 numeric
@attribute beta1r numeric
@attribute beta2 numeric
@attribute beta2r numeric
@attribute beta3 numeric
@attribute beta3r numeric
@attribute beta4 numeric
@attribute beta4r numeric
@attribute beta5 numeric
@attribute beta5r numeric
@attribute beta6 numeric
@attribute beta6r numeric
@attribute beta7 numeric
@attribute beta7r numeric
@attribute beta8 numeric
@attribute beta8r numeric
@attribute beta9 numeric
@attribute beta9r numeric
@attribute beta10 numeric
@attribute beta10r numeric
@attribute beta11 numeric
@attribute beta11r numeric
@attribute score_change numeric

@data
G085X2I_1_1,v18,0,1,1,3,4,7,1,0,2,1,3,7,26.019224,47.88528,51.078371,70.213959,77.278716,77.38863,83.240615,91.787799,103.46497,106.526992,107.563934,114.586212,0.045455,0.204545,0.234848,0.386364,0.431818,0.439394,0.484848,0.590909,0.643939,0.685606,0.708333,0.753788,108.326054,131.467646,110.92819,52.786598,108.689932,120.831525,110.805643,51.66405,112.817832,110.676239,108.861278,114.00287,112.325259,121.183666,107.13172,113.273313,111.073827,27.932234,110.550742,215.409149,107.995264,165.136856,110.619119,42.477527,20,-13.716815,-48.716815,55,9,-2.716815,-49.716815,56,1,5.283185,2,4.283185,12,-5.716815,3,3.283185,-73.716815,80,108,-101.716815,54,-47.716815,-58.716815,65,0
G086X9I_1_1,v18,1,1,2,4,5,7,0,1,2,1,2,6,13.038405,32.140317,56.302753,59.363288,63.324561,79.15807,82.61961,101.671038,107.712581,117.83463,129.865315,132.774244,0.02381,0.113095,0.380952,0.410714,0.440476,0.630952,0.669643,0.764881,0.791667,0.85119,0.895833,0.904762,147.364383,133.505976,147.381088,326.52268,146.061033,306.202626,146.718298,298.85989,145.988607,118.1302,150.492411,342.350818,149.763914,0.905507,146.3977,288.539293,149.578111,174.436518,147.168519,278.310112,150.017234,6.158827,146.411553,96.553146,-10.716815,17,176,-169.716815,157,-150.716815,149,-142.716815,-24.716815,31,195,-188.716815,-145.716815,152,139,-132.716815,28,-21.716815,128,-121.716815,-140.716815,147,-46.716815,53,0
G087X8I_1_1,v18,1,1,3,5,9,9,0,2,2,4,0,8,8.246211,40.261644,44.911023,49.769469,54.571055,65.306967,68.154237,72.917762,73.498299,91.005494,92.005435,93.107465,0.005051,0.146465,0.20202,0.287879,0.353535,0.5,0.550505,0.621212,0.631313,0.782828,0.790404,0.808081,246.755021,56.613429,245.680206,71.538614,245.227441,65.085849,241.895911,243.037504,243.617873,218.759466,245.228805,80.087212,244.249812,199.10822,244.5953,43.453707,244.450184,220.308591,243.869396,120.727803,242.276742,206.418335,245.008798,76.867206,-180.716815,187,-164.716815,171,-170.716815,177,4.283185,2,-21.716815,28,-155.716815,162,-35.716815,42,-191.716815,198,-14.716815,21,-113.716815,120,-32.716815,39,-158.716815,165,0
G089X0I_1_1,v18,1,3,5,13,16,19,2,2,8,3,3,18,14.56022,17.804494,29.681644,35.355339,40,45.880279,48.010416,49.040799,50.774009,53.141321,53.263496,53.535035,0.009524,0.038095,0.133333,0.22381,0.252381,0.338095,0.37619,0.390476,0.409524,0.433333,0.438095,0.442857,305.150904,127.009311,302.95358,315.095173,302.856924,352.998517,306.498396,307.356803,303.858407,140,301.073034,307.214627,305.408373,124.266781,302.971906,357.113498,305.989891,120.848298,301.942055,340.083648,304.550742,98.409149,304.856744,117.715151,-168.716815,175,9,-2.716815,47,-40.716815,4,2.283185,-160.716815,167,3,3.283185,-171.716815,178,51,-44.716815,-175.716815,182,35,-28.716815,-196.716815,203,-177.716815,184,1
G090X5I_1_1,v18,0,3,4,4,7,9,3,1,0,3,2,9,16.03122,19.104973,26.907248,43.185646,60.74537,66.030296,73.824115,80.131143,87.14356,91,99.297533,103.121288,0.05303,0.075758,0.121212,0.234848,0.401515,0.44697,0.5,0.545455,0.590909,0.647727,0.715909,0.757576,125.225192,109.366785,127.680826,325.539233,124.554796,309.696389,125.380367,298.52196,125.640601,106.782194,127.815996,342.674404,125.720965,95.862558,127.920893,139.7793,126.915815,351.774223,127.253198,160.111606,125.615731,274.757324,126.906913,168.76532,-12.716815,19,201,-194.716815,182,-175.716815,170,-163.716815,-15.716815,22,218,-211.716815,-26.716815,33,15,-8.716815,228,-221.716815,36,-29.716815,146,-139.716815,45,-38.716815,1
G093X8I_1_1,v18,0,1,3,7,9,10,1,2,4,2,1,10,29.698485,37.656341,44.654227,46.69047,53.712196,55.65968,56.639209,60.728906,63.071388,84.6286,90.138782,92.097774,0.123656,0.204301,0.274194,0.290323,0.370968,0.392473,0.397849,0.446237,0.473118,0.666667,0.706989,0.728495,297.643806,277.502213,297.045387,312.903794,297.452621,316.311028,294.471919,309.613512,294.222105,134.363698,294.977224,316.118816,297.693764,291.552171,298.128283,95.986691,295.240028,333.381621,297.47591,110.334317,297.841201,348.699608,296.13447,319.276063,-10.716815,17,19,-12.716815,22,-15.716815,12,-5.716815,-156.716815,163,18,-11.716815,3.283185,3,-192.716815,199,35,-28.716815,-177.716815,184,54,-47.716815,20,-13.716815,0
G095X6I_1_1,v18,0,1,4,7,9,12,1,3,3,2,3,12,25.942244,33.24154,34.438351,43.65776,46.872167,52.345009,55.946403,72.422372,74.525164,83.630138,88.32327,89.554453,0.056604,0.100629,0.103774,0.191824,0.210692,0.264151,0.314465,0.517296,0.561321,0.646226,0.726415,0.745283,335.197702,332.339295,339.30858,325.166987,337.407746,2.549339,338.209135,341.067543,338.051619,163.910026,337.973284,3.831691,339.93283,322.791237,337.239763,16.381356,336.49027,3.631862,338.316707,0.175115,339.704393,322.5628,337.444718,192.586311,0.283185,6,-4.716815,11,-331.716815,338,6,0.283185,-164.716815,171,-324.716815,331,-7.716815,14,-317.716815,324,-329.716815,336,-328.716815,335,-7.716815,14,-141.716815,148,1
G096X2I_1_1,v18,0,0,0,2,3,6,0,0,2,1,3,6,45.694639,48.166378,72.780492,81.498466,83.528438,83.862983,90.255194,92.195445,92.655275,97.862148,105.621967,109.329776,0.280702,0.307018,0.629386,0.765351,0.789474,0.791667,0.850877,0.872807,0.877193,0.901316,0.938596,0.95614,219.121706,217.263299,223.512345,218.370752,218.938464,39.080057,218.827472,204.969065,223.983996,212.842403,219.255189,214.396782,223.596174,217.454581,220.352736,58.494329,219.52511,49.666702,223.805915,39.664322,224.672261,197.530669,220.131485,71.273077,1.283185,5,4.283185,2,-176.716815,183,-10.716815,17,-1.716815,8,-1.716815,8,3.283185,3,-158.716815,165,-166.716815,173,-174.716815,181,-17.716815,24,-145.716815,152,1
G099X9I_1_1,v18,1,1,4,7,7,8,0,3,3,0,1,7,10,30.083218,32.756679,35.22783,49.658836,55.785303,60,88.729927,95.900991,114.271606,117.183617,132.321578,0.012346,0.08642,0.104938,0.12963,0.259259,0.308642,0.364198,0.725309,0.765432,0.895062,0.904321,0.947531,217.64411,44.785703,219.58924,225.730833,216.932172,214.073765,220.462157,48.320564,217.850984,50.992577,219.604733,226.746326,218.287611,226.429204,218.985235,220.126828,217.598213,200.739806,218.436934,232.578526,217.808697,216.95029,217.464797,9.60639,-169.716815,176,3,3.283185,0.283185,6,-162.716815,169,-163.716815,170,4,2.283185,5,1.283185,4.283185,2,-13.716815,20,11,-4.716815,2.283185,4,-204.716815,211,1
U201X6I_1_1,v18,1,1,2,2,3,4,0,1,0,1,1,3,10.630146,44.181444,70.661163,78.816242,102.176318,112.361025,114.070154,121.671689,142.6359,148.734663,155.183762,159.110025,0.017544,0.087719,0.219298,0.307018,0.526316,0.578947,0.605263,0.675439,0.789474,0.820175,0.833333,0.846491,140.148034,329.006441,137.949067,337.807475,136.757588,327.89918,138.481607,149.340014,139.487959,323.346367,137.494428,24.636021,139.39413,330.252538,137.416815,184.558408,138.728182,351.586589,137.015928,8.157521,138.968438,334.826845,138.112532,188.970939,192,-185.716815,203,-196.716815,188,-181.716815,14,-7.716815,187,-180.716815,-109.716815,116,194,-187.716815,44,-37.716815,216,-209.716815,-125.716815,132,199,-192.716815,54,-47.716815,0
U223X6I_1_1,v18,0,4,4,7,8,10,4,0,3,1,2,10,19.313208,19.697716,25.079872,29.206164,55.470713,56.824291,57.008771,72.339477,75.432089,80.993827,102.357218,115.104301,0.008772,0.026316,0.061404,0.114035,0.27193,0.298246,0.307018,0.438596,0.5,0.552632,0.719298,0.758772,145.087706,335.229299,148.276632,330.135039,149.349374,153.207781,150.335954,338.194361,150.406997,323.265405,148.93407,327.792478,146.270069,155.411662,149.332286,332.190693,150.101874,316.960282,149.076213,146.934621,149.172377,152.030785,148.376476,0.518069,187,-180.716815,185,-178.716815,7,-0.716815,191,-184.716815,176,-169.716815,182,-175.716815,6,0.283185,186,-179.716815,170,-163.716815,1,5.283185,6,0.283185,-144.716815,151,0
U229X2I_1_1,v18,1,1,3,4,5,7,0,2,1,1,2,6,13.892444,42.544095,43.600459,52.325902,74.953319,76.661594,86.76981,91.787799,98.005102,98.858485,130.172962,156.108936,0.006944,0.131944,0.138889,0.229167,0.458333,0.493056,0.618056,0.659722,0.680556,0.694444,0.899306,0.961806,107.244889,289.386482,110.269472,97.127879,112.361086,112.219493,110.974103,102.83251,111.658003,112.51641,110.895495,301.753903,111.908314,296.766721,110.273313,94.13172,111.439407,302.297815,110.751303,115.609711,110.879562,133.737969,111.872797,311.731204,179,-172.716815,-3.716815,10,3,3.283185,1.283185,5,4,2.283185,194,-187.716815,188,-181.716815,-6.716815,13,194,-187.716815,8,-1.716815,26,-19.716815,203,-196.716815,0
U242X1I_1_1,v18,0,1,3,4,5,5,1,2,1,1,0,5,28.635642,41.593269,42.154478,58.309519,73.790243,92.086915,99.609237,104.623133,132.483961,142.172431,144.461067,154.98387,0.070175,0.166667,0.175439,0.263158,0.359649,0.535088,0.614035,0.653509,0.842105,0.899123,0.907895,0.921053,90.861611,124.720019,90.260102,150.11851,90.81852,125.676928,90.816079,134.674487,89.322055,32.180462,89.458458,200.316865,88.74775,223.889343,89.806732,196.665139,89.925038,13.783445,89.668676,200.527083,89.530986,41.389393,89.200563,224.058971,37,-30.716815,63,-56.716815,38,-31.716815,47,-40.716815,-47.716815,54,114,-107.716815,132,-125.716815,110,-103.716815,-66.716815,73,114,-107.716815,-38.716815,45,138,-131.716815,1
U255X1I_1_1,v18,2,2,3,5,8,9,0,1,2,3,1,7,9.055385,13.601471,42.047592,45.188494,47.265209,60.083276,70.710678,74.242845,79.202273,105.418215,111.004504,122.249744,0.008772,0.017544,0.149123,0.166667,0.184211,0.315789,0.368421,0.421053,0.45614,0.605263,0.657895,0.701754,91.74775,87.889343,94.058,95.916407,91.90599,79.764398,93.863157,108.721564,94.894016,105.752423,93.107453,126.96586,93.930808,123.789215,88.797719,108.939311,92.509484,135.367891,92.67735,179.535757,93.238875,150.097282,92.089498,53.947905,-0.716815,7,5,1.283185,-2.716815,9,18,-11.716815,14,-7.716815,37,-30.716815,33,-26.716815,17,-10.716815,46,-39.716815,90,-83.716815,60,-53.716815,-28.716815,35,0
U288X6I_1_1,v18,0,0,3,4,5,6,0,3,1,1,1,6,31.016125,33.42155,43.266615,59.481089,61.611687,77.52419,112.160599,114.354711,120.933866,127.003937,132.003788,132.815662,0.075,0.1,0.15,0.241667,0.258333,0.375,0.683333,0.708333,0.754167,0.775,0.8,0.8125,194.220952,199.079359,194.74979,22.608197,194.841201,191.699608,194.958037,202.816445,194.087639,199.946047,196.472854,210.331261,194.401885,196.260292,195.507988,219.366395,194.661348,205.519755,195.42133,225.279737,194.999441,214.857849,195.107453,31.96586,8,-1.716815,-162.716815,169,6.283185,6.283185,11,-4.716815,9,-2.716815,17,-10.716815,5,1.283185,27,-20.716815,14,-7.716815,33,-26.716815,23,-16.716815,-153.716815,160,0
U294X6I_1_1,v18,0,0,2,3,8,11,0,2,1,5,3,11,30.675723,31.016125,46.52956,60.876925,68.44706,69.46222,71.867934,72.732386,75.286121,77.665951,88.526832,92.02717,0.095238,0.119048,0.285714,0.444444,0.563492,0.603175,0.642857,0.666667,0.690476,0.730159,0.813492,0.84127,121.048874,130.190467,122.319858,121.461451,121.2093,306.350893,126.26108,138.119487,124.991694,84.850101,121.244889,146.386482,125.799375,82.657782,121.96586,129.107453,126.703454,149.561862,126.397713,143.25612,121.558154,324.699747,126.667941,321.526348,6,0.283185,2.283185,4,182,-175.716815,15,-8.716815,-30.716815,37,22,-15.716815,-33.716815,40,4,2.283185,26,-19.716815,20,-13.716815,200,-193.716815,198,-191.716815,0
U295X1I_1_1,v18,0,0,1,2,3,3,0,1,1,1,0,3,33.54102,57.870545,69.971423,127.475488,150.864177,169.047331,170.762994,170.856665,183.27302,194.288445,203.226475,209.286884,0.142857,0.436508,0.571429,0.837302,0.865079,0.873016,0.876984,0.880952,0.892857,0.900794,0.916667,0.928571,166.24935,182.107758,166.112918,8.971325,165.888784,19.747192,163.485007,33.626599,163.542236,217.683828,163.311275,209.452868,162.96586,232.107453,162.618354,75.759947,163.233021,210.374613,162.930045,214.071638,163.139451,196.281044,162.915978,201.05757,19,-12.716815,-147.716815,154,-136.716815,143,-126.716815,133,51,-44.716815,43,-36.716815,66,-59.716815,-83.716815,90,44,-37.716815,48,-41.716815,30,-23.716815,35,-28.716815,1
U296X6I_1_1,v18,0,1,3,4,7,8,1,2,1,3,1,8,27.294688,30.413813,32.249031,48.703183,63.600314,64.257295,69.115845,82.219219,97.862148,105.190304,109.018347,129.711218,0.086022,0.112903,0.129032,0.247312,0.387097,0.392473,0.435484,0.583333,0.758065,0.822581,0.846774,0.946237,257.791188,229.932781,261.264055,274.122462,260.377553,275.235961,257.051552,241.193144,260.145346,273.003753,261.063147,273.921555,259.916314,289.774721,259.785367,305.926959,260.053799,110.912206,261.008084,266.866491,262.338152,261.19656,260.982796,91.841203,-24.716815,31,16,-9.716815,18,-11.716815,-12.716815,19,16,-9.716815,16,-9.716815,33,-26.716815,43,-36.716815,-139.716815,146,9,-2.716815,2,4.283185,-159.716815,166,1
B107X9I_1_1,v19,0,2,2,5,6,8,2,0,3,1,2,8,17.720045,28.284271,52,55.326305,56.0803,68.264193,78.549348,85.276022,92.26592,99.317672,100.578328,103.077641,0.034722,0.097222,0.270833,0.298611,0.3125,0.479167,0.576389,0.649306,0.71875,0.767361,0.78125,0.815972,108.573662,102.715255,110.643806,84.502213,108.682402,282.823995,112.891339,94.749746,110.555429,74.413836,111.984697,320.843105,107.738458,150.880051,112.114933,307.973341,108.21167,136.353263,111.865831,136.724238,108.590496,114.732089,108.248796,140.390388,-2.716815,9,-16.716815,23,171,-164.716815,-8.716815,15,-26.716815,33,212,-205.716815,40,-33.716815,199,-192.716815,25,-18.716815,28,-21.716815,3,3.283185,29,-22.716815,0
B109X4I_1_1,v19,0,1,3,4,4,6,1,2,1,0,2,6,27.202941,38.470768,41.10961,53.823787,75.58439,85.866175,90.785461,97.164808,98.061205,102.449988,117.477657,120.303782,0.090278,0.208333,0.256944,0.402778,0.725694,0.802083,0.836806,0.864583,0.871528,0.902778,0.951389,0.961806,222.371204,234.229611,217.203714,197.345307,222.145745,49.004153,222.38623,231.244637,222.690801,13.549208,222.740898,298.599305,222.531426,271.389834,222.845003,284.703411,216.92221,339.063803,222.103945,94.962352,216.922557,312.06415,222.543787,285.402195,15,-8.716815,-16.716815,23,-163.716815,170,12,-5.716815,-199.716815,206,79,-72.716815,52,-45.716815,65,-58.716815,119,-112.716815,-117.716815,124,92,-85.716815,66,-59.716815,1
B110X6I_1_1,v19,0,0,2,4,4,5,0,2,2,0,1,5,40.249224,41.303753,55.901699,59.211485,88.645361,97.015463,100.448992,107.415083,125.143917,130.728727,145.426958,149.281613,0.150538,0.16129,0.317204,0.349462,0.666667,0.698925,0.731183,0.768817,0.836022,0.865591,0.91129,0.930108,107.180462,291.322055,108.166259,115.307852,106.896668,132.038261,109.942951,289.801358,108.480582,105.622174,108.142799,103.284391,110.671967,294.530374,110.802461,109.660868,108.335574,283.477167,109.170525,285.312118,110.482654,318.341061,109.039846,287.181439,181,-174.716815,4,2.283185,22,-15.716815,183,-176.716815,0.283185,6,-1.716815,8,187,-180.716815,2,4.283185,172,-165.716815,173,-166.716815,211,-204.716815,175,-168.716815,0
B121X7I_1_1,v19,0,2,4,4,8,9,2,2,0,4,1,9,18.439089,28.442925,30.083218,35.44009,60.133186,63.285069,69.354164,74.966659,85.79627,93.059121,106.150836,108.115679,0.02381,0.087302,0.103175,0.150794,0.47619,0.555556,0.611111,0.678571,0.797619,0.845238,0.952381,0.968254,129.578985,312.720577,132.035116,125.893524,130.556779,142.698371,130.00156,322.143152,131.924976,55.783383,130.192659,318.334252,131.032216,320.173808,129.483347,39.62494,131.147253,326.288845,130.438626,331.580219,131.03303,345.174623,130.241348,343.38294,180,-173.716815,3.283185,3,9,-2.716815,189,-182.716815,-66.716815,73,185,-178.716815,186,-179.716815,-86.716815,93,192,-185.716815,198,-191.716815,211,-204.716815,210,-203.716815,0
B123X1I_1_1,v19,0,2,2,3,6,8,2,0,1,3,2,8,25,26.925824,47.707442,64.761099,69.260378,71.028163,79.378838,89.319651,99.463561,102.156742,108.300508,108.406642,0.065657,0.09596,0.308081,0.520202,0.575758,0.590909,0.70202,0.800505,0.861111,0.873737,0.89899,0.901515,214.142201,210.000609,215.80971,226.668117,216.423625,216.282032,214.092151,201.950558,216.691947,209.550355,216.044543,245.902951,214.19211,8.050517,214.236835,204.095242,215.600964,60.459371,216.597679,206.456086,216.168882,241.027289,216.345429,220.203837,5.283185,1,14,-7.716815,3,3.283185,-2.716815,9,2.283185,4,33,-26.716815,-196.716815,203,-0.716815,7,-145.716815,152,-0.716815,7,28,-21.716815,7,-0.716815,1
B126X1I_1_1,v19,0,1,7,10,13,17,1,6,3,3,4,17,29.410882,33.015148,33.301652,33.376639,42.638011,43.829214,44.294469,54.378304,58.463664,58.694122,62.641839,70.682388,0.106061,0.132576,0.143939,0.147727,0.200758,0.219697,0.231061,0.348485,0.409091,0.412879,0.458333,0.549242,183.812907,181.671314,185.969706,187.828114,185.150859,192.009266,181.437982,344.579575,182.172678,163.31427,183.465395,346.323802,183.935262,186.79367,180.279313,173.420905,179.941049,182.082642,183.631758,187.490165,181.579068,154.72066,183.296744,164.155151,1,5.283185,5,1.283185,10,-3.716815,160,-153.716815,-15.716815,22,166,-159.716815,6,0.283185,-3.716815,10,5.283185,1,7,-0.716815,-23.716815,30,-9.716815,16,0
B129X7I_1_1,v19,0,3,3,5,5,6,3,0,2,0,1,6,20.124612,23.323808,29.12044,49.979996,57.31492,88.566359,118.44408,122.03688,160.078106,162.926364,162.984662,165.314851,0.041667,0.0625,0.095833,0.2875,0.35,0.716667,0.895833,0.910417,0.983333,0.991667,0.99375,0.997917,316.892851,299.751259,312.257234,343.398827,316.150904,298.009311,312.063876,327.205469,317.895123,312.75353,316.316053,85.17446,317.136914,104.995322,316.453789,71.312196,316.397964,57.256371,317.649131,307.507539,316.942262,100.800669,316.833301,84.691709,-7.716815,14,28,-21.716815,-8.716815,15,12,-5.716815,4.283185,2,-221.716815,228,-202.716815,209,-235.716815,242,-249.716815,256,-0.716815,7,-206.716815,213,-222.716815,229,1
B130X1I_1_1,v19,0,1,1,3,8,8,1,0,2,5,0,8,26.570661,45.650849,47.095647,64.536811,66.483081,72.111026,72.111026,73.006849,92.956979,100,101.965681,123.891081,0.05,0.158333,0.175,0.3,0.316667,0.408333,0.408333,0.425,0.616667,0.658333,0.675,0.854167,88.512852,89.654444,86.784768,110.92636,91.936257,99.794664,86.578985,127.720577,86.086148,291.227741,85.772313,250.913906,91.660707,240.519115,87.052599,127.194191,91.130829,208.989236,86.64411,321.785703,90.291467,63.149875,90.907291,203.765698,4.283185,2,21,-14.716815,11,-4.716815,38,-31.716815,202,-195.716815,162,-155.716815,152,-145.716815,37,-30.716815,121,-114.716815,232,-225.716815,-17.716815,24,116,-109.716815,0
B135X8I_1_1,v19,0,0,0,3,5,10,0,0,3,2,5,10,47.042534,55.803226,56.222771,61.717096,73.824115,80.05623,83.815273,84.599054,87.418534,89.693924,102.078401,109.293184,0.270833,0.368056,0.381944,0.430556,0.527778,0.576389,0.625,0.638889,0.666667,0.680556,0.75,0.802083,99.759342,113.900935,100.349564,295.491156,104.340154,255.198561,100.816717,324.95831,104.578763,84.437171,100.440345,312.581938,104.088587,82.946995,105.004092,96.8625,100.664702,346.806295,100.105602,320.247195,100.683306,353.824898,104.502467,82.360874,11,-4.716815,192,-185.716815,154,-147.716815,221,-214.716815,-10.716815,17,209,-202.716815,-11.716815,18,1.283185,5,243,-236.716815,217,-210.716815,250,-243.716815,-12.716815,19,1
