"","fingerprint","minutia","x","y","angle","score_change","d0","d1","d2","d3","d4","d5","d6","d7","d8","d9","d10","d11","r15","r30","r45","r60","r75","r90"
"G031X6I_1_1#v22","G031X6I_1_1","v22",327,476,323,-0.191679016,29.1547594742265,31.9530906173409,37.6961536499415,38.2099463490856,38.2099463490856,46.1410879802373,50.0099990001999,52.6307894677631,59.5482997238376,59.6824932455071,63.5059052372297,63.5688603012513,0,1,5,10,13,16
"G031X6I_1_1#v23","G031X6I_1_1","v23",437,507,318,-0.207484407,17.8044938147649,27.8567765543682,36.4005494464026,38.6264158316559,44.8218696620299,45.7055795281058,49.7393204617835,59,61.5873363606513,65,68.1175454637056,71.5611626512594,0,2,5,8,13,16
"G031X6I_1_1#v24","G031X6I_1_1","v24",357,487,318,-0.047844912,17.464249196573,26.4764045897475,29,31.9530906173409,42.9418211071678,44.8218696620299,50.1198563445667,51.478150704935,58.1807528311554,64.2884126417817,68.0294054067798,68.3593446428504,0,3,6,9,14,21
"G031X6I_1_1#v25","G031X6I_1_1","v25",427,481,312,-0.108863185,27.8567765543682,38.9101529166874,44.1021541423999,48.7954915950234,55.4707129934347,57.706152185014,59.6405902049938,59.9332962550868,61,62.393909959226,63.6003144646314,66.4830805543786,0,1,3,8,15,20
"G031X6I_1_1#v26","G031X6I_1_1","v26",462,464,310,-0.034400117,21.0237960416286,22.0227155455452,28.7923600977759,38.9101529166874,43.1740662898458,49.7393204617835,50.0099990001999,55.1089829338194,59.464274989274,67.3572564761956,79.7621464104371,85.492689745966,0,3,5,9,10,14
"G031X6I_1_1#v27","G031X6I_1_1","v27",297,381,304,-0.407197789,34.5398320783411,36.0138862107382,47.2016948848238,50.2095608425328,61.5223536610881,61.6846820531645,61.8465843842649,69.3397432934389,76.3806258157132,78.3390068867355,86.5794432876534,97.082439194738,0,0,2,4,8,11
"G031X6I_1_1#v28","G031X6I_1_1","v28",350,436,301,-0.232917705,14.8660687473185,17.7200451466693,25.0798724079689,30.886890422961,37.4833296279826,46.1410879802373,51.478150704935,68.0661443009665,69.0507060065283,71.1688133946323,72.1387551874857,75.2130307858951,1,3,5,7,11,19
"G031X6I_1_1#v29","G031X6I_1_1","v29",489,474,301,-0.068700101,20.6155281280883,28.7923600977759,29.732137494637,29.9666481275434,54.7083174663597,58.1377674149945,61.5873363606513,62.393909959226,78.7718223732319,86.8389313614579,88.2043082847998,92.0217365626187,0,4,4,6,8,11
"G031X6I_1_1#v30","G031X6I_1_1","v30",418,424,301,-0.078909546,33.2415402771893,41.2310562561766,43.6577599058861,54.0370243444252,57.706152185014,59.464274989274,60.4069532421558,62.393909959226,63.1981012372998,66.8505796534331,69.0507060065283,70.2139587261678,0,0,3,6,12,21
"G031X6I_1_1#v31","G031X6I_1_1","v31",340,425,299,-0.049025799,14.8660687473185,16.1554944214035,16.7630546142402,30.5286750449475,37.9473319220206,52.6307894677631,58.0517010948,61.5223536610881,64.2884126417817,69.4262198308391,73.24616030892,75.0066663703967,1,3,5,7,11,15
"G031X6I_1_1#v32","G031X6I_1_1","v32",335,409,302,-0.007920079,16.7630546142402,22.3606797749979,23.259406699226,30.886890422961,41.4366987102013,47.2016948848238,54.7083174663597,55.3624421426656,64.0702739185654,67.4759216313494,70.8378429936994,74.9466476902069,0,3,5,8,12,16
"G031X6I_1_1#v33","G031X6I_1_1","v33",352,461,138,-0.2334454,25.0798724079689,26.4764045897475,29.1547594742265,37.9473319220206,42.1070065428546,43.0116263352131,52.8393792544916,54.7083174663597,62.1288982680363,63.4113554499508,65.7343137181792,65.8027355054484,0,3,6,8,13,18
"G031X6I_1_1#v34","G031X6I_1_1","v34",287,295,138,0.003369234,30.6757233003559,50.8035431835222,55.4616984954482,67.2681202353686,84.2199501305955,86.5794432876534,91.2852671574116,93.5360892917809,108.503456166152,119.419428905015,122.409149984795,123.69316876853,0,0,1,3,4,6
"G031X6I_1_1#v35","G031X6I_1_1","v35",316,305,138,-0.127761606,30.6757233003559,39.9624824053762,43.081318457076,44.7213595499958,64,64.3272881443016,64.4049687524185,78.3390068867355,82.8733974204026,89.1852005660132,95.1262319236918,98.8989383158384,0,0,4,4,7,10
"G031X6I_1_1#v36","G031X6I_1_1","v36",296,345,132,0.001262213,36,36.0138862107382,40.2243707222375,44.7213595499958,50.8035431835222,59.2283715798434,74.9466476902069,80.7217442824423,84.5990543682375,91.3016976841066,93.0376267969041,94.6414285606467,0,0,4,6,7,9
"G031X6I_1_1#v37","G031X6I_1_1","v37",476,447,131,0.049088023,9.4339811320566,22.0227155455452,25.3179778023443,29.9666481275434,35.6931365951495,58.6003412959344,59.6405902049938,62.393909959226,71.5611626512594,75.2728370662353,77.1038261048049,85.0940655980192,1,4,5,7,9,12
"G031X6I_1_1#v38","G031X6I_1_1","v38",332,345,132,0.052313614,23.1948270094864,25.0599281722833,36,43.081318457076,50.2095608425328,59.0931468107766,61.2045749923974,62.4819974072532,64.0702739185654,67.2681202353686,74.0067564483136,74.1687265631546,0,2,4,6,12,15
"G031X6I_1_1#v39","G031X6I_1_1","v39",329,368,127,0.066843181,23.1948270094864,27.3130005674953,34.5398320783411,40.2243707222375,41.1096095821889,41.4366987102013,57.2450871254468,58.0517010948,64.3272881443016,66.4830805543786,71.1688133946323,75.1864349467376,0,2,6,8,11,15
"G031X6I_1_1#v40","G031X6I_1_1","v40",355,419,127,-0.254187221,16.1554944214035,17.7200451466693,20.0249843945008,22.3606797749979,42.1070065428546,57.2450871254468,57.4282160614449,62.00806399171,63.1981012372998,63.5059052372297,68.0294054067798,69.3397432934389,0,4,5,7,12,20
"G031X6I_1_1#v41","G031X6I_1_1","v41",481,455,127,0.010576963,9.4339811320566,20.6155281280883,21.0237960416286,30.0166620396073,34.2052627529741,59.9332962550868,68.0073525436772,68.1175454637056,69.778220097678,70.2139587261678,86.5332306111357,92.9731143933557,1,3,5,6,10,11
"G031X6I_1_1#v42","G031X6I_1_1","v42",354,357,119,-0.108993918,25.0599281722833,27.3130005674953,39.6232255123179,42.0475920832573,53.1507290636732,55.3624421426656,56.0802995712398,58.1377674149945,59.2283715798434,61.8465843842649,62.00806399171,64.4049687524185,0,2,4,9,14,19
"G031X6I_1_1#v43","G031X6I_1_1","v43",402,386,121,-0.120339999,31.1448230047949,31.8276609256791,37.1079506305589,40.1995024844836,41.2310562561766,41.4366987102013,47.8016736108685,56.0802995712398,57.4282160614449,66.2872536767062,70.8378429936994,72.1387551874857,0,0,6,9,13,18
"G031X6I_1_1#v44","G031X6I_1_1","v44",356,399,121,-0.081703052,20.0249843945008,23.259406699226,30.5286750449475,37.4833296279826,41.1096095821889,42.0475920832573,47.8016736108685,59.0931468107766,61.400325732035,61.6846820531645,62.1288982680363,66.8505796534331,0,2,6,8,13,19
"G031X6I_1_1#v45","G031X6I_1_1","v45",441,400,121,-0.141947407,18.7882942280559,33.2415402771893,38.0131556174964,39.3954312071844,41.4366987102013,54.4518135602479,58.6003412959344,64.3506021727847,67.3572564761956,68.0073525436772,69.0289794216893,69.3108938046538,0,1,5,7,12,17
"G031X6I_1_1#v46","G031X6I_1_1","v46",472,422,121,-0.065985692,25.3179778023443,34.2052627529741,38.0131556174964,43.1740662898458,50.4479930225178,54.0370243444252,54.7083174663597,55.1543289325507,60.5309838016862,74.2024258363566,74.6525284233562,78.7146746166177,0,1,4,8,11,12
"G031X6I_1_1#v47","G031X6I_1_1","v47",511,454,116,-0.179576579,29.732137494637,30.0166620396073,35.6931365951495,50.0099990001999,50.4479930225178,87.7268487978452,88.2326470191165,88.4081444212014,91.0219753685889,97.082439194738,97.718984849414,105.475115548645,0,1,3,5,5,8
"G031X6I_1_1#v48","G031X6I_1_1","v48",393,350,117,-0.184203578,13.6014705087354,34.928498393146,37.1079506305589,39.6232255123179,46.8401537145215,49.7694685525172,51.8555686498567,61.2045749923974,61.400325732035,66.4830805543786,66.9402718847182,69.3108938046538,1,1,4,7,13,19
"G031X6I_1_1#v49","G031X6I_1_1","v49",425,364,115,-0.120740451,20.6155281280883,26.1725046566048,31.8276609256791,34.928498393146,35.8468966578698,39.3954312071844,55.0363516232681,60.4069532421558,71.3442359269479,74.2024258363566,74.6525284233562,77.3692445355388,0,2,6,7,11,15
"G031X6I_1_1#v50","G031X6I_1_1","v50",433,383,109,-0.088727928,18.7882942280559,20.6155281280883,31.1448230047949,43.6577599058861,45.8039299623951,51.478150704935,51.8555686498567,52.3450093132096,55.1543289325507,77.1038261048049,78.644770964127,83.168503653727,0,2,4,9,9,15
"G031X6I_1_1#v51","G031X6I_1_1","v51",406,346,112,-0.06400198,13.6014705087354,26.1725046566048,36.2491379207837,40.1995024844836,45.8039299623951,48.5489443757534,53.1507290636732,61.0737259384099,64.3506021727847,70.0357051795725,72.8628849277875,73.824115301167,1,2,4,7,13,17
"G032X6I_1_1#v0","G032X6I_1_1","v0",373,353,86,-0.020524851,13.6014705087354,16.7630546142402,22.2036033111745,24.7588368062799,28.4604989415154,34.8855270850248,38.1182371050918,39.0512483795333,50.9215082258961,55.145262715849,59.6405902049938,60.4152298679729,1,5,8,11,16,25
"G032X6I_1_1#v1","G032X6I_1_1","v1",431,415,83,-0.18480984,23.43074902772,49.1934955049954,81.2711510931154,82.5408989531856,84.3148859929254,84.8999411071645,86.4002314811714,86.9540108333135,91.1372591205156,91.7877987534291,97.3498844375277,99.8248466064436,0,1,1,2,2,8
"G032X6I_1_1#v2","G032X6I_1_1","v2",446,397,79,-0.312468922,23.43074902772,26.9258240356725,57.9827560572969,73.2393336944022,74.0945342113708,75.690157880665,80.9197132965756,85.2349693494401,86.278618440492,93.680307429043,101.59724405711,106.620823482095,0,2,2,3,5,9
"G032X6I_1_1#v3","G032X6I_1_1","v3",384,345,84,-0.212840639,10.1980390271856,13.6014705087354,21.540659228538,27.1661554144122,27.5862284482674,31.04834939252,38.2099463490856,44.3846820423443,46.9574275274956,48.8262224629348,57.567351858497,60.8769250208977,2,5,8,11,17,23
"G032X6I_1_1#v4","G032X6I_1_1","v4",404,337,74,-0.338460721,18.1107702762748,21.540659228538,25.5538646783613,34.8855270850248,35.6089876295297,41.4849370253831,47.0956473572665,48.2700735445887,56.0802995712398,56.6127194188726,57.6888204074238,58.821764679411,0,3,6,13,19,23
"G032X6I_1_1#v5","G032X6I_1_1","v5",453,371,70,-0.314321249,26.9258240356725,33.2415402771893,48.91829923454,49.1934955049954,54.2033209314706,59.6405902049938,73.7360156233031,76.0591874792257,82,93.3005894943864,95.2102935611481,96.2548700066651,0,1,2,6,7,9
"G032X6I_1_1#v6","G032X6I_1_1","v6",386,335,67,-0.048769298,10.1980390271856,18.1107702762748,22.2036033111745,22.3606797749979,23.7697286480094,31.7804971641414,41.4849370253831,42.4264068711929,43.5660418215839,46.8614980554399,47.4341649025257,52.0096144957834,1,5,9,14,18,23
"G032X6I_1_1#v7","G032X6I_1_1","v7",477,348,60,-0.265944237,16.1245154965971,33.2415402771893,56.3648826841678,57.9827560572969,65.3758365147246,73.824115301167,78.4920378127616,81.0061726043145,81.2711510931154,91.9238815542512,92.9569792968769,93.0483745156249,0,1,2,4,6,9
"G032X6I_1_1#v8","G032X6I_1_1","v8",485,334,55,-0.117684229,16.1245154965971,48.91829923454,51.0098029794274,59.8414572015087,64.4127316607517,64.8845127900333,74.0945342113708,81.0555365166378,88.7299273075325,94.3027040969664,94.4298681562142,94.8261567290376,0,1,1,4,7,9
"G032X6I_1_1#v9","G032X6I_1_1","v9",426,324,56,-0.297812607,25.5538646783613,41.4849370253831,42.2018956920184,46.9574275274956,47.0106370941726,47.8539444560216,50.8035431835222,54.2033209314706,56.3648826841678,56.5862174031804,59.8414572015087,60.4152298679729,0,1,3,11,17,23
"G032X6I_1_1#v10","G032X6I_1_1","v10",542,304,46,-0.043567791,37.4833296279826,61.6846820531645,64.4127316607517,78.4920378127616,91.9347594764896,110.435501538228,111.400179533069,117.711511756497,127.882758806651,133.660016459673,136.945244532258,141.693330824002,0,0,1,1,3,4
"G032X6I_1_1#v11","G032X6I_1_1","v11",401,290,46,-0.084528401,10.816653826392,15.6524758424985,20.6155281280883,22,35.3553390593274,42.2018956920184,44.9110231457712,47.0956473572665,47.4341649025257,47.4341649025257,51.6236379965612,56.2227711874824,1,4,7,13,19,20
"G032X6I_1_1#v12","G032X6I_1_1","v12",484,283,46,-0.425491225,32.5576411921994,43.7378554572581,51.0098029794274,53.6003731330296,61.6846820531645,65.3758365147246,67.2681202353686,71.028163428319,77.0259696466069,83.2946576918352,84.3445315358382,93.3005894943864,0,0,2,4,8,11
"G032X6I_1_1#v13","G032X6I_1_1","v13",476,240,35,-0.086783866,24,43.7378554572581,54.4885309033011,69.6419413859206,80.0562302385017,80.2620707432845,84.2140130857092,86.4522989862039,86.6833317310773,90.1387818865997,91.9347594764896,94.4298681562142,0,1,2,3,4,9
"G032X6I_1_1#v14","G032X6I_1_1","v14",407,281,38,0.027199436,10.770329614269,10.816653826392,14.3178210632764,20.0997512422418,38.0788655293195,46.0108682813094,47.0106370941726,56.0802995712398,56.3560112144215,56.3648826841678,57.9396237474839,60.1664358259653,3,4,5,11,16,22
"G032X6I_1_1#v15","G032X6I_1_1","v15",401,268,23,-0.294020201,14.3178210632764,18.3575597506858,20.5182845286832,22,23.7697286480094,45.8802789878178,46.0977222864644,53.2353266168247,58.1807528311554,58.258046654518,61.3269924258479,68.6585755750875,1,5,5,10,15,21
"G032X6I_1_1#v16","G032X6I_1_1","v16",387,283,28,-0.045190317,15.6524758424985,20.0997512422418,20.5182845286832,30.5941170815567,33.8378486313773,37.3363094051889,38.0131556174964,41.0365690573664,48.7647413609464,52.0096144957834,52.3927475897189,56.5862174031804,0,3,8,13,18,22
"G032X6I_1_1#v17","G032X6I_1_1","v17",419,175,18,0.11003578,55.5697759577992,72.8971878744304,75.9605160593318,81.0061726043145,86.4522989862039,90.8240056372763,94.7259204230817,101.21264743104,102.019605958855,106.677082824757,112.64102272263,116.400171821179,0,0,0,1,2,5
"G032X6I_1_1#v18","G032X6I_1_1","v18",391,223,13,-0.19500254,23.0217288664427,43.9317652729776,46.0977222864644,46.690470119715,55.5697759577992,59.9332962550868,60.1331855134916,60.1664358259653,63.3245607959503,67.7421582177598,86.6833317310773,89.1571646027396,0,1,2,6,10,12
"G032X6I_1_1#v19","G032X6I_1_1","v19",392,246,16,-0.238695036,23.0217288664427,23.7697286480094,36.1386219991853,37.3363094051889,38.0788655293195,39.8246155034798,44.9110231457712,54.4058820349418,60.2992537267253,69.1158447825099,70.8307842678591,75.9605160593318,0,2,7,8,11,18
"G032X6I_1_1#v20","G032X6I_1_1","v20",356,305,10,-0.366412663,17.0293863659264,22.3606797749979,22.4722050542442,26.4196896272458,38.0131556174964,42.4264068711929,43.0116263352131,47.169905660283,47.4341649025257,48.8262224629348,50.0099990001999,50.9215082258961,0,4,7,17,25,26
"G032X6I_1_1#v21","G032X6I_1_1","v21",343,328,355,-0.113614762,21.095023109729,24.3310501211929,24.4131112314674,26.4196896272458,27.0739727413618,32.649655434629,35.4682957019364,35.9026461420325,39.0512483795333,43.5660418215839,44.3846820423443,44.9221548904324,0,5,12,14,20,24
"G032X6I_1_1#v22","G032X6I_1_1","v22",357,255,356,-0.374560464,36.1386219991853,41.0365690573664,41.9761837236307,45.8802789878178,46.690470119715,48.5077313425396,50.0099990001999,52.2015325445527,56.2227711874824,56.3560112144215,62.9364759102383,63.9061812346818,0,0,3,10,14,16
"G032X6I_1_1#v23","G032X6I_1_1","v23",348,214,346,-0.183507652,41.9761837236307,43.9317652729776,54.4058820349418,61.8465843842649,75.6637297521078,79.2590688817374,81.0061726043145,82.4924238945614,89.2748564826626,90.448880590088,91.3509715328742,92.655275079188,0,0,2,3,4,9
"G032X6I_1_1#v24","G032X6I_1_1","v24",339,132,337,0.11003578,82.4924238945614,90.8240056372763,104.809350727881,124.310096130604,125.717938258627,133.416640641263,148.660687473185,149.465715132267,156.310588253004,158.445574251855,163.783393541592,164.648109615628,0,0,0,0,0,1
"G032X6I_1_1#v25","G032X6I_1_1","v25",339,304,324,-0.537566239,17.0293863659264,24.3310501211929,33.3016516106934,34.7131099154196,38.6005181312376,44.5533388198909,47.5394572960189,49.6588360717405,51.6139516022558,52.2015325445527,52.3927475897189,52.773099207835,0,2,6,16,22,25
"G032X6I_1_1#v26","G032X6I_1_1","v26",309,262,318,-0.405448844,48.5077313425396,51.6139516022558,57.6974869470066,61.8465843842649,63.7024332345319,68.1542368455549,68.3593446428504,72.8010988928052,74.0067564483136,74.2428447730823,77.2787163454466,80.7774721070176,0,0,0,3,10,17
"G032X6I_1_1#v27","G032X6I_1_1","v27",316,330,302,-0.131185993,10,19.1049731745428,22.4722050542442,24.0831891575846,27.0739727413618,34.7131099154196,35.7770876399966,44.7772263544762,47.169905660283,48.1663783151692,57.2800139664787,61.4654374425172,1,5,8,11,16,20
"G032X6I_1_1#v28","G032X6I_1_1","v28",239,242,300,0.11003578,52.6307894677631,72.8010988928052,84.9058301885094,101.019800039398,106.381389349829,111.139551915598,112.538882169675,116.606174793619,116.931603940081,117.660528640662,118.713941893949,132.883407542101,0,0,0,1,2,3
"G032X6I_1_1#v29","G032X6I_1_1","v29",292,328,296,-0.161878218,10.4403065089106,16.1245154965971,17.8885438199983,24.0831891575846,33.4215499341368,51,52.773099207835,65.1459898996093,68.0073525436772,68.0073525436772,68.1542368455549,72.0277724214764,1,4,5,7,13,16
"G032X6I_1_1#v30","G032X6I_1_1","v30",318,349,295,-0.116317332,16.4012194668567,19.1049731745428,25.4950975679639,32.649655434629,33.4215499341368,39.0128184062623,43.9089968002003,48.7954915950234,49.6588360717405,51.4295634824952,55.145262715849,58.1377674149945,0,3,7,12,15,19
"G032X6I_1_1#v31","G032X6I_1_1","v31",284,314,292,-0.263798161,16.1245154965971,26.4007575648882,32.5576411921994,35.7770876399966,48.7954915950234,55.9016994374947,57.6974869470066,60.6382717431821,61.6846820531645,63.8122245341753,72.5603197346869,80.529497701153,0,2,4,7,11,14
"G032X6I_1_1#v32","G032X6I_1_1","v32",318,456,277,-0.087411278,26.4007575648882,34.4818792991333,93.1074647920348,107,114.825955254028,116.764720699362,120.208152801713,120.220630509077,120.415945787923,126.015872016187,129.139459500185,130.418556961807,0,1,2,2,2,2
"G032X6I_1_1#v33","G032X6I_1_1","v33",348,439,270,-0.155038392,20.2484567313166,34.4818792991333,68.4689710744948,86.4002314811714,89.5600357302296,91.4439719172346,94.8683298050514,100.657836257293,106.620823482095,110.494343746637,110.724884285331,111.112555546167,0,1,2,2,3,5
"G032X6I_1_1#v34","G032X6I_1_1","v34",516,277,215,-0.221528747,32.5576411921994,37.4833296279826,54.4885309033011,64.8845127900333,73.9256383131049,81.0061726043145,99,101.533245786787,109.073369802166,113.159179919262,115.351636312625,115.732450073434,0,0,2,3,5,6
"G032X6I_1_1#v35","G032X6I_1_1","v35",417,277,202,-0.464815218,10.770329614269,18.3575597506858,20.6155281280883,30.5941170815567,39.8246155034798,47.8539444560216,50.9313263129874,55.9016994374947,59.9332962550868,61.3921819126833,63.9061812346818,65.7647321898295,1,3,5,9,16,21
"G032X6I_1_1#v36","G032X6I_1_1","v36",452,240,200,-0.227843696,24,50.9313263129874,53.6003731330296,58.1807528311554,60.2992537267253,60.8769250208977,63.3245607959503,71.4212853426764,72.8971878744304,73.9256383131049,77.9358710735949,87.9317917479224,0,1,1,4,10,12
"G032X6I_1_1#v37","G032X6I_1_1","v37",376,315,188,-0.349256589,16.2788205960997,22.3606797749979,22.3606797749979,31.04834939252,33.8378486313773,35.3553390593274,35.4682957019364,35.6089876295297,38.0788655293195,38.1182371050918,38.6005181312376,46.0108682813094,0,3,11,16,21,24
